tile_name, IGNEOUS,METAMORPHIC, MINERAL,SEDIMENTARY
NY7573,0,0,0,12.5
NY7574,0,0,0,20
NY7575,0,0,0,50
NY7576,0,0,0,14.29
NY7577,0,0,0,10
NY7578,0,0,0,20
NY7579,0,0,0,33.33
NY7580,0,0,0,8.33
NY7581,0,0,0,4
NY7582,0,0,0,2.17
NY7583,0,0,0,6.25
NY7584,0,0,0,10
NY7585,0,0,0,14.29
NY7586,0,0,0,6.25
NY7587,0,0,0,11.11
NY7588,0,0,0,50
NY7589,0,0,0,100
NY7590,0.75,0,0,19.25
NY7591,0,0,0,25
NY7592,0,0,0,100
NY7593,0,0,0,100
NY7594,0,0,0,100
NY7595,0,0,0,100
NY7596,0,0,0,50
NY7597,0,0,0,33.33
NY7598,0,0,0,100
NY7599,0,0,0,33.33
NY7600,0,0,0,4
NY7601,0,0,0,2.13
NY7602,0,0,0,2.94
NY7603,0,0,0,9.09
NY7604,0,0,0,20
NY7605,0,0,0,16.67
NY7606,0,0,0,20
NY7607,0,0,0,33.33
NY7608,0,0,0,50
NY7609,0,0,0,50
NY7610,0,0,0,100
NY7611,0,0,0,100
NY7612,0,0,0,100
NY7613,0,0,0,100
NY7614,0,0,0,100
NY7615,0,0,0,50
NY7616,0,0,0,33.33
NY7617,0,0,0,33.33
NY7618,0,0,0,6.67
NY7619,0.08,0,0,6.58
NY7620,0.12,0,0,4.88
NY7621,0.16,0,0,5.1
NY7622,0.25,0,0,4.29
NY7623,0.03,0,0,4.51
NY7624,0,0,0,5.56
NY7625,0,0,0,12.5
NY7626,0,0,0,12.5
NY7627,0,0,0,10
NY7628,0,0,0,7.69
NY7629,0,0,0,4.76
NY7630,0,0,0,7.69
NY7631,0,0,0,5.56
NY7632,0,0,0,20
NY7633,0,0,0,7.69
NY7634,0,0,0,8.33
NY7635,0,0,0,25
NY7636,0,0,0,6.67
NY7637,0.06,0,0,4.11
NY7638,0,0,0,4.76
NY7639,0,0,0,9.09
NY7640,0,0,0,7.14
NY7641,0,0,0,14.29
NY7642,0,0,0,8.33
NY7643,0,0,0,8.33
NY7644,0,0,0,4.55
NY7645,0,0,0,5.26
NY7646,0,0,0,7.14
NY7647,0,0,0,25
NY7648,0,0,0,11.11
NY7649,0,0,0,14.29
NY7650,0,0,0,10
NY7651,0,0,0,8.33
NY7652,0,0,0,12.5
NY7653,0,0,0,100
NY7654,0,0,0,50
NY7655,0,0,0,33.33
NY7656,0,0,0,100
NY7657,0,0,0,100
NY7658,0,0,0,100
NY7659,0,0,0,50
NY7660,0,0,0,20
NY7661,0,0,0,33.33
NY7662,0,0,0,20
NY7663,0.7,0,0,32.64
NY7664,0,0,0,100
NY7665,0,0,0,33.33
NY7666,0,0,0,14.29
NY7667,2.4,0,0,6.69
NY7668,0,0,0,6.25
NY7669,0,0,0,7.14
NY7670,0,0,0,7.14
NY7671,0,0,0,8.33
NY7672,0,0,0,50
NY7673,0,0,0,12.5
NY7674,0,0,0,14.29
NY7675,0,0,0,25
NY7676,0,0,0,25
NY7677,0,0,0,14.29
NY7678,0,0,0,25
NY7679,0,0,0,50
NY7680,0,0,0,25
NY7681,0,0,0,5.56
NY7682,0,0,0,3.03
NY7683,0,0,0,9.09
NY7684,0,0,0,14.29
NY7685,0,0,0,16.67
NY7686,0,0,0,8.33
NY7687,0,0,0,12.5
NY7688,0,0,0,50
NY7689,0,0,0,25
NY7690,1.29,0,0,32.04
NY7691,0,0,0,16.67
NY7692,0,0,0,33.33
NY7693,0,0,0,100
NY7694,0,0,0,100
NY7695,0,0,0,33.33
NY7696,0,0,0,16.67
NY7697,0,0,0,100
NY7698,0,0,0,100
NY7699,0,0,0,100
NY7700,0,0,0,7.69
NY7701,0,0,0,4.17
NY7702,0,0,0,4.55
NY7703,0,0,0,3.7
NY7704,0,0,0,33.33
NY7705,0,0,0,25
NY7706,0,0,0,12.5
NY7707,0,0,0,25
NY7708,0,0,0,20
NY7709,0,0,0,20
NY7710,0,0,0,100
NY7711,0,0,0,100
NY7712,0,0,0,100
NY7713,0,0,0,100
NY7714,0,0,0,100
NY7715,0,0,0,20
NY7716,0,0,0,12.5
NY7717,0,0,0,12.5
NY7718,0.03,0,0,4.97
NY7719,0.05,0,0,2.03
NY7720,0.03,0,0,1.86
NY7721,0,0,0,5.88
NY7722,0,0,0,5.88
NY7723,0,0,0,11.11
NY7724,0,0,0,10
NY7725,0,0,0,16.67
NY7726,0.16,0,0,12.34
NY7727,0,0,0,11.11
NY7728,0,0,0,4.76
NY7729,0,0,0,3.85
NY7730,0.16,0,0,8.18
NY7731,11.39,0,0,2.9
NY7732,3.8,0,0,7.31
NY7733,0,0,0,10
NY7734,0,0,0,5.26
NY7735,0,0,0,14.29
NY7736,0,0,0,5.26
NY7737,0,0,0,4
NY7738,0,0,0,5.56
NY7739,0,0,0,7.14
NY7740,0,0,0,9.09
NY7741,0,0,0,7.14
NY7742,0,0,0,10
NY7743,0,0,0,2.27
NY7744,0,0,0,2.7
NY7745,0,0,0,3.85
NY7746,0,0,0,6.67
NY7747,0,0,0,16.67
NY7748,0,0,0,3.23
NY7749,0,0,0,7.69
NY7750,0,0,0,7.69
NY7751,0,0,0,8.33
NY7752,0,0,0,12.5
NY7753,0,0,0,20
NY7754,0,0,0,16.67
NY7755,0,0,0,50
NY7756,0,0,0,50
NY7757,0,0,0,100
NY7758,0,0,0,100
NY7759,0,0,0,100
NY7760,0,0,0,33.33
NY7761,0,0,0,50
NY7762,0,0,0,25
NY7763,0.53,0,0,19.47
NY7764,0,0,0,33.33
NY7765,0,0,0,33.33
NY7766,0,0,0,7.69
NY7767,0.25,0,0,6.42
NY7768,1.6,0,0,3.96
NY7769,0,0,0,5.26
NY7770,0,0,0,8.33
NY7771,0,0,0,9.09
NY7772,0,0,0,12.5
NY7773,0,0,0,12.5
NY7774,0,0,0,14.29
NY7775,0,0,0,16.67
NY7776,0,0,0,33.33
NY7777,0,0,0,20
NY7778,0,0,0,50
NY7779,0,0,0,33.33
NY7780,0,0,0,33.33
NY7781,0,0,0,25
NY7782,0,0,0,2.94
NY7783,0,0,0,4.76
NY7784,0,0,0,14.29
NY7785,0,0,0,20
NY7786,0,0,0,10
NY7787,0,0,0,11.11
NY7788,0,0,0,100
NY7789,0,0,0,100
NY7790,1.23,0,0,23.77
NY7791,0,0,0,20
NY7792,0,0,0,50
NY7793,0,0,0,100
NY7794,0,0,0,100
NY7795,0,0,0,100
NY7796,0,0,0,20
NY7797,0,0,0,50
NY7798,0,0,0,100
NY7799,0,0,0,100
NY7800,0,0,0,4.76
NY7801,0,0,0,4.17
NY7802,0,0,0,4.55
NY7803,0,0,0,1.85
NY7804,0,0,0,6.25
NY7805,0,0,0,10
NY7806,0,0,0,20
NY7807,0,0,0,16.67
NY7808,0,0,0,12.5
NY7809,0,0,0,6.67
NY7810,0,0,0,7.69
NY7811,0,0,0,33.33
NY7812,0,0,0,100
NY7813,0,0,0,100
NY7814,0,0,0,50
NY7815,0,0,0,7.69
NY7816,0,0,0,7.14
NY7817,0,0,0,4.76
NY7818,0,0,0,2.27
NY7819,0,0,0,1.54
NY7820,0.04,0,0,7.1
NY7821,0,0,0,6.67
NY7822,0,0,0,11.11
NY7823,0,0,0,10
NY7824,0,0,0,11.11
NY7825,0.46,0,0,9.54
NY7826,4.13,0,0,8.37
NY7827,0,0,0,10
NY7828,0,0,0,5.26
NY7829,0,0,0,3.85
NY7830,2.53,0,0,1.82
NY7831,14.02,0,0,2.65
NY7832,0.21,0,0,3.01
NY7833,0,0,0,7.14
NY7834,0,0,0,3.33
NY7835,0,0,0,3.23
NY7836,0,0,0,5.56
NY7837,0,0,0,20
NY7838,0,0,0,10
NY7839,0,0,0,10
NY7840,0,0,0,20
NY7841,0,0,0,5.26
NY7842,0,0,0,4.35
NY7843,0,0,0,2.17
NY7844,0,0,0,5.56
NY7845,0,0,0,6.25
NY7846,0,0,0,5
NY7847,0,0,0,20
NY7848,0,0,0,8.33
NY7849,0,0,0,9.09
NY7850,0,0,0,8.33
NY7851,0,0,0,4
NY7852,0,0,0,5.56
NY7853,0,0,0,20
NY7854,0,0,0,14.29
NY7855,0,0,0,12.5
NY7856,0,0,0,11.11
NY7857,0,0,0,25
NY7858,0,0,0,100
NY7859,0,0,0,100
NY7860,0,0,0,33.33
NY7861,0,0,0,100
NY7862,0,0,0,100
NY7863,0.67,0,0,24.33
NY7864,0,0,0,33.33
NY7865,0,0,0,33.33
NY7866,0,0,0,20
NY7867,0,0,0,5
NY7868,2.18,0,0,6.91
NY7869,0,0,0,5
NY7870,0,0,0,2.38
NY7871,0,0,0,5.88
NY7872,0,0,0,10
NY7873,0,0,0,14.29
NY7874,0,0,0,20
NY7875,0,0,0,11.11
NY7876,0,0,0,12.5
NY7877,0,0,0,50
NY7878,0,0,0,100
NY7879,0,0,0,33.33
NY7880,0,0,0,25
NY7881,0,0,0,8.33
NY7882,0,0,0,4.35
NY7883,0,0,0,3.7
NY7884,0,0,0,11.11
NY7885,0,0,0,20
NY7886,0,0,0,6.67
NY7887,0,0,0,25
NY7888,0,0,0,33.33
NY7889,0,0,0,50
NY7890,0.86,0,0,15.81
NY7891,0,0,0,33.33
NY7892,0,0,0,20
NY7893,0,0,0,33.33
NY7894,0,0,0,100
NY7895,0,0,0,100
NY7896,0,0,0,25
NY7897,0,0,0,100
NY7898,0,0,0,50
NY7899,0,0,0,50
NY7900,0,0,0,3.23
NY7901,0,0,0,3.7
NY7902,0,0,0,2.5
NY7903,0,0,0,3.03
NY7904,0,0,0,3.57
NY7905,0,0,0,5.88
NY7906,0,0,0,4.76
NY7907,0,0,0,3.45
NY7908,0,0,0,14.29
NY7909,0,0,0,7.69
NY7910,0,0,0,5.88
NY7911,0,0,0,16.67
NY7912,0,0,0,33.33
NY7913,0,0,0,50
NY7914,0,0,0,8.33
NY7915,0,0,0,5.56
NY7916,0,0,0,4.35
NY7917,0,0,0,3.85
NY7918,0,0,0,6.67
NY7919,0,0,0,5.56
NY7920,0,0,0,11.11
NY7921,0,0,0,16.67
NY7922,0,0,0,7.69
NY7923,0,0,0,9.09
NY7924,0,0,0,6.25
NY7925,0,0,0,6.25
NY7926,5.44,0,0,4.56
NY7927,3.36,0,0,3.31
NY7928,0.02,0,0,9.07
NY7929,0,0,0,8.33
NY7930,1.75,0,0,7.35
NY7931,0.39,0,0,4.15
NY7932,0,0,0,5.88
NY7933,0,0,0,9.09
NY7934,0.02,0,0,4.53
NY7935,0,0,0,3.57
NY7936,0,0,0,7.14
NY7937,0,0,0,7.14
NY7938,0,0,0,14.29
NY7939,0,0,0,14.29
NY7940,0,0,0,16.67
NY7941,0,0,0,8.33
NY7942,0,0,0,6.67
NY7943,0,0,0,9.09
NY7944,0,0,0,7.69
NY7945,0,0,0,20
NY7946,0,0,0,7.69
NY7947,0,0,0,16.67
NY7948,0,0,0,7.14
NY7949,0,0,0,8.33
NY7950,0,0,0,10
NY7951,0,0,0,20
NY7952,0,0,0,50
NY7953,0,0,0,50
NY7954,0,0,0,50
NY7955,0,0,0,50
NY7956,0,0,0,14.29
NY7957,0,0,0,100
NY7958,0,0,0,50
NY7959,0,0,0,50
NY7960,0,0,0,25
NY7961,0,0,0,50
NY7962,0,0,0,50
NY7963,0.38,0,0,13.9
NY7964,0,0,0,25
NY7965,0,0,0,33.33
NY7966,0,0,0,33.33
NY7967,0,0,0,6.25
NY7968,0.3,0,0,5.95
NY7969,2,0,0,5.14
NY7970,0.03,0,0,4.52
NY7971,0,0,0,4.55
NY7972,0,0,0,7.69
NY7973,0,0,0,11.11
NY7974,0,0,0,25
NY7975,0,0,0,11.11
NY7976,0,0,0,9.09
NY7977,0,0,0,25
NY7978,0,0,0,100
NY7979,0,0,0,100
NY7980,0,0,0,50
NY7981,0,0,0,12.5
NY7982,0,0,0,12.5
NY7983,0,0,0,7.69
NY7984,0,0,0,7.69
NY7985,0,0,0,20
NY7986,0.02,0,0,8.32
NY7987,0,0,0,10
NY7988,0.29,0,0,33.04
NY7989,0,0,0,50
NY7990,0.54,0,0,13.75
NY7991,0,0,0,14.29
NY7992,0,0,0,16.67
NY7993,0,0,0,50
NY7994,0,0,0,100
NY7995,0,0,0,33.33
NY7996,0,0,0,20
NY7997,0,0,0,100
NY7998,0,0,0,33.33
NY7999,0,0,0,100
NY8000,0,0,0,7.69
NY8001,0,0,0,7.14
NY8002,0,0,0,11.11
NY8003,0,0,0,3.57
NY8004,0,0,0,8.33
NY8005,0,0,0,12.5
NY8006,0,0,0,6.67
NY8007,0,0,0,2.08
NY8008,0,0,0,2.56
NY8009,0,0,0,4
NY8010,0,0,0,5.56
NY8011,0,0,0,16.67
NY8012,0,0,0,20
NY8013,0,0,0,25
NY8014,0,0,0,4.76
NY8015,0,0,0,4.35
NY8016,0,0,0,2.5
NY8017,0,0,0,4
NY8018,0,0,0,16.67
NY8019,0,0,0,5.88
NY8020,0.04,0,0,7.1
NY8021,0,0,0,11.11
NY8022,0,0,0,14.29
NY8023,0,0,0,7.69
NY8024,0,0,0,8.33
NY8025,0,0,0,5.56
NY8026,0.11,0,0,5.44
NY8027,1.51,0,0,3.03
NY8028,0.35,0,0,5.21
NY8029,1.16,0,0,2.29
NY8030,3.75,0,0,3.39
NY8031,0,0,0,5
NY8032,0,0,0,6.67
NY8033,0,0,0,2.94
NY8034,0.05,0,0,5.83
NY8035,0,0,0,4.76
NY8036,0,0,0,5.88
NY8037,0,0,0,5.88
NY8038,0,0,0,6.25
NY8039,0,0,0,6.67
NY8040,0,0,0,7.69
NY8041,0,0,0,10
NY8042,0,0,0,20
NY8043,0,0,0,11.11
NY8044,0,0,0,8.33
NY8045,0,0,0,7.69
NY8046,0,0,0,4
NY8047,0,0,0,11.11
NY8048,0,0,0,5.56
NY8049,0,0,0,11.11
NY8050,0,0,0,50
NY8051,0,0,0,50
NY8052,0,0,0,50
NY8053,0,0,0,50
NY8054,0,0,0,33.33
NY8055,0,0,0,50
NY8056,0,0,0,100
NY8057,0,0,0,100
NY8058,0,0,0,33.33
NY8059,0,0,0,20
NY8060,0,0,0,12.5
NY8061,0,0,0,14.29
NY8062,0,0,0,33.33
NY8063,0.39,0,0,13.89
NY8064,0,0,0,20
NY8065,0,0,0,33.33
NY8066,0,0,0,33.33
NY8067,0,0,0,8.33
NY8068,0,0,0,5.56
NY8069,0.94,0,0,7.4
NY8070,0.87,0,0,3.67
NY8071,0,0,0,2.17
NY8072,0,0,0,2.33
NY8073,0,0,0,5.26
NY8074,0,0,0,16.67
NY8075,0,0,0,20
NY8076,0,0,0,10
NY8077,0,0,0,7.14
NY8078,0,0,0,20
NY8079,0,0,0,100
NY8080,0,0,0,25
NY8081,0,0,0,14.29
NY8082,0,0,0,12.5
NY8083,0,0,0,7.69
NY8084,0,0,0,12.5
NY8085,0,0,0,16.67
NY8086,0,0,0,7.69
NY8087,0,0,0,50
NY8088,0.07,0,0,14.22
NY8089,0,0,0,11.11
NY8090,0.35,0,0,8.74
NY8091,0.01,0,0,14.27
NY8092,0.15,0,0,14.14
NY8093,0,0,0,33.33
NY8094,0,0,0,100
NY8095,0,0,0,100
NY8096,0,0,0,33.33
NY8097,0,0,0,100
NY8098,0,0,0,33.33
NY8099,0,0,0,50
NY8100,0,0,0,5.26
NY8101,0,0,0,10
NY8102,0,0,0,6.67
NY8103,0,0,0,7.14
NY8104,0,0,0,12.5
NY8105,0,0,0,5.88
NY8106,0,0,0,2.78
NY8107,0,0,0,2.78
NY8108,0,0,0,4
NY8109,0,0,0,4.76
NY8110,0,0,0,9.09
NY8111,0,0,0,5.88
NY8112,0,0,0,5
NY8113,0,0,0,10
NY8114,0,0,0,2.7
NY8115,0,0,0,2.38
NY8116,0,0,0,5
NY8117,0,0,0,9.09
NY8118,0,0,0,6.67
NY8119,0,0,0,3.85
NY8120,0.01,0,0,3.99
NY8121,0,0,0,14.29
NY8122,0,0,0,25
NY8123,0,0,0,11.11
NY8124,0,0,0,7.14
NY8125,0,0,0,3.23
NY8126,0,0,0,4.17
NY8127,1.16,0,0,1.34
NY8128,18.74,0,0,1.26
NY8129,17.39,0,0,7.61
NY8130,0.32,0,0,2.25
NY8131,0,0,0,3.03
NY8132,0.26,0,0,3.31
NY8133,0.59,0,0,4.17
NY8134,0,0,0,1.89
NY8135,0,0,0,2.04
NY8136,0,0,0,7.69
NY8137,0,0,0,8.33
NY8138,0,0,0,11.11
NY8139,0,0,0,4.35
NY8140,0,0,0,11.11
NY8141,0,0,0,11.11
NY8142,0,0,0,16.67
NY8143,0,0,0,4.17
NY8144,0,0,0,4.76
NY8145,0,0,0,7.69
NY8146,0,0,0,50
NY8147,0,0,0,16.67
NY8148,0,0,0,16.67
NY8149,0,0,0,50
NY8150,0,0,0,100
NY8151,0,0,0,50
NY8152,0,0,0,50
NY8153,0,0,0,50
NY8154,0,0,0,25
NY8155,0,0,0,33.33
NY8156,0,0,0,50
NY8157,0,0,0,100
NY8158,0,0,0,33.33
NY8159,0,0,0,50
NY8160,0,0,0,20
NY8161,0,0,0,25
NY8162,0,0,0,33.33
NY8163,0.37,0,0,32.96
NY8164,0.15,0,0,8.94
NY8165,0,0,0,9.09
NY8166,0,0,0,14.29
NY8167,0,0,0,9.09
NY8168,0,0,0,8.33
NY8169,0,0,0,10
NY8170,1.74,0,0,10.76
NY8171,0,0,0,6.25
NY8172,0,0,0,3.85
NY8173,0,0,0,4.76
NY8174,0,0,0,5.56
NY8175,0,0,0,33.33
NY8176,0.09,0,0,14.19
NY8177,0.1,0,0,7.6
NY8178,0,0,0,8.33
NY8179,0,0,0,14.29
NY8180,0,0,0,25
NY8181,0,0,0,12.5
NY8182,0,0,0,6.25
NY8183,0,0,0,5.26
NY8184,0.02,0,0,3.68
NY8185,0,0,0,5
NY8186,0,0,0,12.5
NY8187,0.17,0,0,49.83
NY8188,0,0,0,8.33
NY8189,0,0,0,4.35
NY8190,0.01,0,0,5.87
NY8191,0.26,0,0,7.44
NY8192,0.43,0,0,10.68
NY8193,0,0,0,25
NY8194,0,0,0,100
NY8195,0,0,0,100
NY8196,0,0,0,100
NY8197,0,0,0,100
NY8198,0,0,0,50
NY8199,0,0,0,50
NY8200,0,0,0,5.26
NY8201,0,0,0,12.5
NY8202,0,0,0,8.33
NY8203,0,0,0,6.25
NY8204,0,0,0,10
NY8205,0,0,0,5
NY8206,0,0,0,4.35
NY8207,0,0,0,5.26
NY8208,0,0,0,3.7
NY8209,0,0,0,3.57
NY8210,0,0,0,3.85
NY8211,0,0,0,4
NY8212,0,0,0,2.94
NY8213,0,0,0,2.08
NY8214,0,0,0,2.08
NY8215,0,0,0,2.27
NY8216,0,0,0,3.13
NY8217,0,0,0,5.88
NY8218,0,0,0,6.25
NY8219,0,0,0,4
NY8220,0,0,0,6.25
NY8221,0.16,0,0,4.84
NY8222,0.84,0,0,11.66
NY8223,0,0,0,6.25
NY8224,0,0,0,8.33
NY8225,0,0,0,3.45
NY8226,0,0,0,3.84
NY8227,6.57,0,0,1.76
NY8228,10.69,0,0,5.98
NY8229,8.29,0,0,11.71
NY8230,5.12,0,0,11.54
NY8231,3.91,0,0,2.34
NY8232,3.69,0,0,2.56
NY8233,0,0,0,3.03
NY8234,0,0,0,3.03
NY8235,0,0,0,8.33
NY8236,0,0,0,7.69
NY8237,0,0,0,6.25
NY8238,0,0,0,5.26
NY8239,0,0,0,5
NY8240,0,0,0,4.76
NY8241,0,0,0,4.76
NY8242,0,0,0,3.45
NY8243,0,0,0,3.7
NY8244,0,0,0,10
NY8245,0,0,0,20
NY8246,0,0,0,12.5
NY8247,0,0,0,12.5
NY8248,0,0,0,20
NY8249,0,0,0,100
NY8250,0,0,0,100
NY8251,0,0,0,100
NY8252,0,0,0,100
NY8253,0,0,0,50
NY8254,0,0,0,50
NY8255,0,0,0,50
NY8256,0,0,0,50
NY8257,0,0,0,100
NY8258,0,0,0,50
NY8259,0,0,0,50
NY8260,0,0,0,11.11
NY8261,0,0,0,33.33
NY8262,0,0,0,100
NY8263,0,0,0,50
NY8264,0.91,0,0,32.42
NY8265,0,0,0,7.69
NY8266,0,0,0,10
NY8267,0,0,0,6.67
NY8268,0,0,0,7.69
NY8269,0,0,0,10
NY8270,0.78,0,0,10.33
NY8271,0,0,0,3.7
NY8272,0,0,0,2.94
NY8273,0,0,0,4
NY8274,0,0,0,7.69
NY8275,0,0,0,20
NY8276,0,0,0,33.33
NY8277,0,0,0,12.5
NY8278,0,0,0,3.85
NY8279,0,0,0,11.11
NY8280,0,0,0,20
NY8281,0,0,0,10
NY8282,0,0,0,11.11
NY8283,0,0,0,8.33
NY8284,0,0,0,1.89
NY8285,0,0,0,6.25
NY8286,0,0,0,16.67
NY8287,0,0,0,25
NY8288,0,0,0,25
NY8289,0,0,0,16.67
NY8290,0,0,0,11.11
NY8291,0.12,0,0,9.88
NY8292,0.61,0,0,11.89
NY8293,0,0,0,25
NY8294,0,0,0,33.33
NY8295,0,0,0,100
NY8296,0,0,0,100
NY8297,0,0,0,100
NY8298,0,0,0,50
NY8299,0,0,0,100
NY8300,0,0,0,6.67
NY8301,0,0,0,7.69
NY8302,0,0,0,11.11
NY8303,0,0,0,16.67
NY8304,0,0,0,33.33
NY8305,0,0,0,20
NY8306,0,0,0,7.14
NY8307,0,0,0,5.56
NY8308,0,0,0,7.14
NY8309,0,0,0,9.09
NY8310,0,0,0,3.23
NY8311,0,0,0,4.17
NY8312,0,0,0,7.14
NY8313,0,0,0,3.57
NY8314,0,0,0,2.5
NY8315,0,0,0,1.89
NY8316,0,0,0,3.57
NY8317,0,0,0,8.33
NY8318,0,0,0,33.33
NY8319,0,0,0,5.88
NY8320,0,0,0,12.5
NY8321,0,0,0,5.88
NY8322,0.66,0,0,5.22
NY8323,0,0,0,6.67
NY8324,0,0,0,9.09
NY8325,0,0,0,9.09
NY8326,0,0,0,2.22
NY8327,2.13,0,0,2.41
NY8328,11.68,0,0,4.99
NY8329,3.19,0.08,0,3.87
NY8330,6.28,0.73,0,9.66
NY8331,5.24,0.62,0,4.14
NY8332,0.16,0,0,3.41
NY8333,0,0,0,4
NY8334,0,0,0,14.29
NY8335,0,0,0,7.14
NY8336,0,0,0,5.88
NY8337,0,0,0,9.09
NY8338,0,0,0,4.55
NY8339,0,0,0,4.76
NY8340,0,0,0,11.11
NY8341,0,0,0,4.55
NY8342,0,0,0,4.17
NY8343,0,0,0,8.33
NY8344,0,0,0,20
NY8345,0,0,0,25
NY8346,0,0,0,14.29
NY8347,0,0,0,12.5
NY8348,0,0,0,12.5
NY8349,0,0,0,50
NY8350,0,0,0,33.33
NY8351,0,0,0,20
NY8352,0,0,0,33.33
NY8353,0,0,0,50
NY8354,0,0,0,50
NY8355,0,0,0,100
NY8356,0,0,0,50
NY8357,0,0,0,50
NY8358,0,0,0,50
NY8359,0,0,0,50
NY8360,0,0,0,12.5
NY8361,0,0,0,16.67
NY8362,0,0,0,20
NY8363,0,0,0,100
NY8364,0.54,0,0,19.46
NY8365,0,0,0,20
NY8366,0,0,0,20
NY8367,0,0,0,5.26
NY8368,0,0,0,6.25
NY8369,2.21,0,0,8.9
NY8370,4.94,0,0,9.35
NY8371,0,0,0,5.26
NY8372,0,0,0,4.55
NY8373,0,0,0,7.69
NY8374,0,0,0,9.09
NY8375,0,0,0,14.29
NY8376,0,0,0,16.67
NY8377,0,0,0,33.33
NY8378,0,0,0,8.33
NY8379,0,0,0,7.69
NY8380,0,0,0,11.11
NY8381,0,0,0,9.09
NY8382,0,0,0,11.11
NY8383,0,0,0,7.69
NY8384,0,0,0,6.25
NY8385,0,0,0,14.29
NY8386,0,0,0,25
NY8387,0,0,0,16.67
NY8388,0,0,0,20
NY8389,0,0,0,20
NY8390,0,0,0,25
NY8391,0,0,0,16.67
NY8392,0.05,0,0,14.24
NY8393,0,0,0,33.33
NY8394,0,0,0,33.33
NY8395,0,0,0,20
NY8396,0,0,0,33.33
NY8397,0,0,0,100
NY8398,0,0,0,16.67
NY8399,0,0,0,100
NY8400,0,0,0,5.88
NY8401,0,0,0,8.33
NY8402,0,0,0,25
NY8403,0,0,0,16.67
NY8404,0,0,0,11.11
NY8405,0,0,0,6.25
NY8406,0,0,0,7.14
NY8407,0,0,0,11.11
NY8408,0,0,0,4.35
NY8409,0,0,0,3.13
NY8410,0,0,0,2.33
NY8411,0,0,0,3.85
NY8412,0,0,0,4.76
NY8413,0,0,0,4
NY8414,0,0,0,4.35
NY8415,0,0,0,3.7
NY8416,0,0,0,2.13
NY8417,0,0,0,12.5
NY8418,0,0,0,50
NY8419,0,0,0,5.56
NY8420,0,0,0,12.5
NY8421,0,0,0,7.14
NY8422,0.21,0,0,2.56
NY8423,0.6,0,0,7.09
NY8424,0,0,0,10
NY8425,0,0,0,7.14
NY8426,0,0,0,7.14
NY8427,1.88,0,0,8.12
NY8428,4.66,0,0,4.43
NY8429,2.05,3.89,0,1.76
NY8430,0.01,7.02,0,2.06
NY8431,0.5,0.14,0,3.06
NY8432,0,0,0,4.17
NY8433,0,0,0,5.88
NY8434,0,0,0,3.85
NY8435,0,0,0,10
NY8436,0,0,0,11.11
NY8437,0,0,0,8.33
NY8438,0,0,0,6.25
NY8439,0,0,0,4.76
NY8440,0,0,0,6.25
NY8441,0,0,0,4.76
NY8442,0,0,0,5.88
NY8443,0,0,0,25
NY8444,0,0,0,33.33
NY8445,0,0,0,12.5
NY8446,0,0,0,7.69
NY8447,0,0,0,9.09
NY8448,0,0,0,5.26
NY8449,0,0,0,7.14
NY8450,0,0,0,12.5
NY8451,0,0,0,16.67
NY8452,0,0,0,25
NY8453,0,0,0,33.33
NY8454,0,0,0,50
NY8455,0,0,0,33.33
NY8456,0,0,0,33.33
NY8457,0,0,0,100
NY8458,0,0,0,100
NY8459,0,0,0,100
NY8460,0,0,0,16.67
NY8461,0,0,0,33.33
NY8462,0,0,0,14.29
NY8463,0,0,0,9.09
NY8464,0.37,0,0,12.13
NY8465,0,0,0,12.5
NY8466,0,0,0,16.67
NY8467,0,0,0,14.29
NY8468,0.01,0,0,5.54
NY8469,16.28,0,0,8.72
NY8470,1.11,0,0,15.55
NY8471,0,0,0,10
NY8472,0,0,0,8.33
NY8473,0,0,0,6.67
NY8474,0,0,0,8.33
NY8475,0,0,0,5.26
NY8476,0,0,0,12.5
NY8477,0,0,0,50
NY8478,0,0,0,20
NY8479,0,0,0,11.11
NY8480,0,0,0,10
NY8481,0,0,0,12.5
NY8482,0,0,0,6.67
NY8483,0,0,0,6.25
NY8484,0.02,0,0,3.56
NY8485,0,0,0,9.09
NY8486,0,0,0,11.11
NY8487,0,0,0,25
NY8488,0,0,0,33.33
NY8489,0,0,0,25
NY8490,0,0,0,16.67
NY8491,0,0,0,11.11
NY8492,0.35,0,0,10.76
NY8493,0,0,0,100
NY8494,0,0,0,50
NY8495,0,0,0,33.33
NY8496,0,0,0,25
NY8497,0,0,0,100
NY8498,0,0,0,11.11
NY8499,0,0,0,11.11
NY8500,0,0,0,5.88
NY8501,0,0,0,11.11
NY8502,0,0,0,11.11
NY8503,0,0,0,8.33
NY8504,0,0,0,12.5
NY8505,0,0,0,6.25
NY8506,0,0,0,10
NY8507,0,0,0,5.56
NY8508,0,0,0,3.7
NY8509,0,0,0,3.57
NY8510,0,0,0,4.35
NY8511,0,0,0,3.85
NY8512,0,0,0,5.56
NY8513,0,0,0,4.17
NY8514,0,0,0,8.33
NY8515,0,0,0,9.09
NY8516,0,0,0,11.11
NY8517,0,0,0,20
NY8518,0,0,0,25
NY8519,0,0,0,10
NY8520,0,0,0,8.33
NY8521,0,0,0,12.5
NY8522,0.15,0,0,2.48
NY8523,0.38,0,0,3.07
NY8524,0,0,0,12.5
NY8525,0,0,0,5.56
NY8526,0.32,0,0,8.77
