"","tile_name","percent","Depth"
"47688","TF3801",0,"Shallow"
"47689","TF3902",0,"Shallow"
"47690","TF4066",0,"Shallow"
"47691","TF4082",0,"Shallow"
"47692","TF4108",0,"Shallow"
"47693","TF4111",0,"Shallow"
"47694","TF4208",0,"Shallow"
"47695","TF4216",0,"Shallow"
"47696","TF4318",0,"Shallow"
"47697","TF4332",0,"Shallow"
"47698","TF4418",0,"Shallow"
"47699","TF4496",0,"Shallow"
"47700","TF4510",0,"Shallow"
"47701","TF4576",0,"Shallow"
"47702","TF4594",0,"Shallow"
"47703","TF4607",0,"Shallow"
"47704","TF4609",0,"Shallow"
"47705","TF4610",0,"Shallow"
"47706","TF4758",0,"Shallow"
"47707","TF4791",0,"Shallow"
"47708","TF4866",0,"Shallow"
"47709","TF4958",0,"Shallow"
"47710","TF5086",0,"Shallow"
"47711","TF5657",0,"Shallow"
"47712","TF5662",0,"Shallow"
"47713","TF5672",0,"Shallow"
"47714","TF5673",0,"Shallow"
"47715","TF5762",0,"Shallow"
"47716","TF6633",0,"Shallow"
"47717","TF6635",0,"Shallow"
"47718","TF6740",0,"Shallow"
"47719","TF6741",0,"Shallow"
"47720","TF6834",0,"Shallow"
"47721","TF7010",0,"Shallow"
"47722","TF7011",0,"Shallow"
"47723","TF7040",0,"Shallow"
"47724","TF7144",0,"Shallow"
"47725","TF7219",0,"Shallow"
"47726","TF7316",0,"Shallow"
"47727","TF7318",0,"Shallow"
"47728","TF7319",0,"Shallow"
"47729","TF7736",0,"Shallow"
"47730","TF7842",0,"Shallow"
"47731","TF7944",0,"Shallow"
"47732","TF8035",0,"Shallow"
"47733","TF8036",0,"Shallow"
"47734","TF8115",0,"Shallow"
"47735","TF8845",0,"Shallow"
"47736","TF9110",0,"Shallow"
"47737","TF9242",0,"Shallow"
"47738","TF9613",0,"Shallow"
"47739","TF9804",0,"Shallow"
"47740","TF9843",0,"Shallow"
"47741","TF9924",0,"Shallow"
"47742","TG0032",0,"Shallow"
"47743","TG0041",0,"Shallow"
"47744","TG0111",0,"Shallow"
"47745","TG0113",0,"Shallow"
"47746","TG0114",0,"Shallow"
"47747","TG0115",0,"Shallow"
"47748","TG0131",0,"Shallow"
"47749","TG0132",0,"Shallow"
"47750","TG0146",0,"Shallow"
"47751","TG0214",0,"Shallow"
"47752","TG0218",0,"Shallow"
"47753","TG0440",0,"Shallow"
"47754","TG0441",0,"Shallow"
"47755","TG0742",0,"Shallow"
"47756","TG0743",0,"Shallow"
"47757","TG0932",12,"Shallow"
"47758","TG1018",0,"Shallow"
"47759","TG1441",0,"Shallow"
"47760","TG1505",0,"Shallow"
"47761","TG1604",9,"Shallow"
"47762","TG1605",4,"Shallow"
"47763","TG1618",0,"Shallow"
"47764","TG1718",0,"Shallow"
"47765","TG1721",0,"Shallow"
"47766","TG1807",20,"Shallow"
"47767","TG1842",0,"Shallow"
"47768","TG1915",0,"Shallow"
"47769","TG1942",0,"Shallow"
"47770","TG2008",0,"Shallow"
"47771","TG2105",0,"Shallow"
"47772","TG2106",0,"Shallow"
"47773","TG2108",0,"Shallow"
"47774","TG2142",7,"Shallow"
"47775","TG2202",0,"Shallow"
"47776","TG2205",0,"Shallow"
"47777","TG2206",0,"Shallow"
"47778","TG2208",0,"Shallow"
"47779","TG2303",0,"Shallow"
"47780","TG2305",0,"Shallow"
"47781","TG2441",6,"Shallow"
"47782","TG2508",0,"Shallow"
"47783","TG3306",0,"Shallow"
"47784","TG3307",0,"Shallow"
"47785","TG3604",0,"Shallow"
"47786","TG3619",0,"Shallow"
"47787","TG3703",0,"Shallow"
"47788","TG3813",0,"Shallow"
"47789","TG3814",0,"Shallow"
"47790","TG3815",0,"Shallow"
"47791","TG3913",0,"Shallow"
"47792","TG4107",0,"Shallow"
"47793","TG4121",0,"Shallow"
"47794","TG4219",0,"Shallow"
"47795","TG4220",0,"Shallow"
"47796","TG4221",0,"Shallow"
"47797","TG4304",0,"Shallow"
"47798","TG4320",0,"Shallow"
"47799","TG4415",10,"Shallow"
"47800","TG4520",0,"Shallow"
"47801","TG4601",0,"Shallow"
"47802","TG4620",0,"Shallow"
"47803","TG4700",0,"Shallow"
"47804","TG4702",0,"Shallow"
"47805","TG4703",0,"Shallow"
"47806","TG4805",0,"Shallow"
"47807","TG4900",0,"Shallow"
"47808","TG4920",0,"Shallow"
"47809","TG5000",0,"Shallow"
"47810","TG5203",0,"Shallow"
"47811","TG5204",0,"Shallow"
"47812","TG5205",0,"Shallow"
"47813","TG5206",0,"Shallow"
"47814","TL0009",0,"Shallow"
"47815","TL0017",0,"Shallow"
"47816","TL0018",0,"Shallow"
"47817","TL0019",0,"Shallow"
"47818","TL0021",0,"Shallow"
"47819","TL0022",0,"Shallow"
"47820","TL0023",0,"Shallow"
"47821","TL0024",0,"Shallow"
"47822","TL0031",0,"Shallow"
"47823","TL0034",0,"Shallow"
"47824","TL0036",0,"Shallow"
"47825","TL0037",0,"Shallow"
"47826","TL0042",0,"Shallow"
"47827","TL0045",0,"Shallow"
"47828","TL0047",0,"Shallow"
"47829","TL0051",0,"Shallow"
"47830","TL0052",0,"Shallow"
"47831","TL0053",0,"Shallow"
"47832","TL0056",0,"Shallow"
"47833","TL0057",0,"Shallow"
"47834","TL0058",0,"Shallow"
"47835","TL0059",0,"Shallow"
"47836","TL0065",0,"Shallow"
"47837","TL0066",0,"Shallow"
"47838","TL0080",0,"Shallow"
"47839","TL0081",0,"Shallow"
"47840","TL0082",0,"Shallow"
"47841","TL0113",0,"Shallow"
"47842","TL0115",0,"Shallow"
"47843","TL0116",0,"Shallow"
"47844","TL0117",0,"Shallow"
"47845","TL0118",0,"Shallow"
"47846","TL0121",0,"Shallow"
"47847","TL0122",0,"Shallow"
"47848","TL0123",0,"Shallow"
"47849","TL0124",0,"Shallow"
"47850","TL0129",0,"Shallow"
"47851","TL0132",0,"Shallow"
"47852","TL0133",0,"Shallow"
"47853","TL0137",0,"Shallow"
"47854","TL0138",0,"Shallow"
"47855","TL0146",0,"Shallow"
"47856","TL0147",0,"Shallow"
"47857","TL0149",7,"Shallow"
"47858","TL0150",6,"Shallow"
"47859","TL0151",0,"Shallow"
"47860","TL0152",0,"Shallow"
"47861","TL0154",9.5,"Shallow"
"47862","TL0156",3,"Shallow"
"47863","TL0157",0,"Shallow"
"47864","TL0158",0,"Shallow"
"47865","TL0159",0,"Shallow"
"47866","TL0160",0,"Shallow"
"47867","TL0161",0,"Shallow"
"47868","TL0169",0,"Shallow"
"47869","TL0181",0,"Shallow"
"47870","TL0182",0,"Shallow"
"47871","TL0204",0,"Shallow"
"47872","TL0213",0,"Shallow"
"47873","TL0214",0,"Shallow"
"47874","TL0215",0,"Shallow"
"47875","TL0216",0,"Shallow"
"47876","TL0217",0,"Shallow"
"47877","TL0219",0,"Shallow"
"47878","TL0220",0,"Shallow"
"47879","TL0221",0,"Shallow"
"47880","TL0222",0,"Shallow"
"47881","TL0228",0,"Shallow"
"47882","TL0230",0,"Shallow"
"47883","TL0231",0,"Shallow"
"47884","TL0234",0,"Shallow"
"47885","TL0235",0,"Shallow"
"47886","TL0236",0,"Shallow"
"47887","TL0238",0,"Shallow"
"47888","TL0239",0,"Shallow"
"47889","TL0244",0,"Shallow"
"47890","TL0247",0,"Shallow"
"47891","TL0249",33,"Shallow"
"47892","TL0251",0,"Shallow"
"47893","TL0252",0,"Shallow"
"47894","TL0253",13.5,"Shallow"
"47895","TL0254",39,"Shallow"
"47896","TL0256",29,"Shallow"
"47897","TL0258",0,"Shallow"
"47898","TL0266",0,"Shallow"
"47899","TL0305",1,"Shallow"
"47900","TL0315",2,"Shallow"
"47901","TL0316",1,"Shallow"
"47902","TL0317",0,"Shallow"
"47903","TL0320",0,"Shallow"
"47904","TL0323",0,"Shallow"
"47905","TL0325",0,"Shallow"
"47906","TL0330",0,"Shallow"
"47907","TL0331",0,"Shallow"
"47908","TL0338",2,"Shallow"
"47909","TL0342",0,"Shallow"
"47910","TL0346",0,"Shallow"
"47911","TL0348",0,"Shallow"
"47912","TL0349",5.5,"Shallow"
"47913","TL0350",10,"Shallow"
"47914","TL0351",0,"Shallow"
"47915","TL0356",0,"Shallow"
"47916","TL0357",0,"Shallow"
"47917","TL0358",0,"Shallow"
"47918","TL0359",0,"Shallow"
"47919","TL0361",0,"Shallow"
"47920","TL0364",0,"Shallow"
"47921","TL0367",0,"Shallow"
"47922","TL0370",0,"Shallow"
"47923","TL0401",0,"Shallow"
"47924","TL0405",0,"Shallow"
"47925","TL0406",0,"Shallow"
"47926","TL0408",0,"Shallow"
"47927","TL0418",0,"Shallow"
"47928","TL0420",0,"Shallow"
"47929","TL0421",2,"Shallow"
"47930","TL0422",0,"Shallow"
"47931","TL0427",0,"Shallow"
"47932","TL0430",0,"Shallow"
"47933","TL0433",0,"Shallow"
"47934","TL0437",0,"Shallow"
"47935","TL0438",0,"Shallow"
"47936","TL0439",0,"Shallow"
"47937","TL0447",0,"Shallow"
"47938","TL0448",0,"Shallow"
"47939","TL0449",0,"Shallow"
"47940","TL0451",0,"Shallow"
"47941","TL0453",9,"Shallow"
"47942","TL0457",0,"Shallow"
"47943","TL0464",0,"Shallow"
"47944","TL0519",0,"Shallow"
"47945","TL0520",0,"Shallow"
"47946","TL0521",0,"Shallow"
"47947","TL0524",0,"Shallow"
"47948","TL0525",0,"Shallow"
"47949","TL0526",0,"Shallow"
"47950","TL0529",1,"Shallow"
"47951","TL0530",0,"Shallow"
"47952","TL0533",0,"Shallow"
"47953","TL0534",0,"Shallow"
"47954","TL0535",0,"Shallow"
"47955","TL0536",0,"Shallow"
"47956","TL0537",0,"Shallow"
"47957","TL0538",0,"Shallow"
"47958","TL0540",0,"Shallow"
"47959","TL0547",0,"Shallow"
"47960","TL0548",0,"Shallow"
"47961","TL0549",0,"Shallow"
"47962","TL0551",0,"Shallow"
"47963","TL0559",0,"Shallow"
"47964","TL0561",0,"Shallow"
"47965","TL0564",0,"Shallow"
"47966","TL0616",0,"Shallow"
"47967","TL0624",0,"Shallow"
"47968","TL0629",3.5,"Shallow"
"47969","TL0630",0,"Shallow"
"47970","TL0631",0,"Shallow"
"47971","TL0632",0,"Shallow"
"47972","TL0633",0,"Shallow"
"47973","TL0634",0,"Shallow"
"47974","TL0635",0,"Shallow"
"47975","TL0636",0,"Shallow"
"47976","TL0637",0,"Shallow"
"47977","TL0638",0,"Shallow"
"47978","TL0639",0,"Shallow"
"47979","TL0643",0,"Shallow"
"47980","TL0647",0,"Shallow"
"47981","TL0648",0,"Shallow"
"47982","TL0649",0,"Shallow"
"47983","TL0653",0,"Shallow"
"47984","TL0655",0,"Shallow"
"47985","TL0659",0,"Shallow"
"47986","TL0660",0,"Shallow"
"47987","TL0661",0,"Shallow"
"47988","TL0669",0,"Shallow"
"47989","TL0717",0,"Shallow"
"47990","TL0718",0,"Shallow"
"47991","TL0721",0,"Shallow"
"47992","TL0724",0,"Shallow"
"47993","TL0727",0,"Shallow"
"47994","TL0728",6,"Shallow"
"47995","TL0729",0,"Shallow"
"47996","TL0732",0,"Shallow"
"47997","TL0733",2,"Shallow"
"47998","TL0734",0,"Shallow"
"47999","TL0735",0,"Shallow"
"48000","TL0736",0,"Shallow"
"48001","TL0737",0,"Shallow"
"48002","TL0739",0,"Shallow"
"48003","TL0740",0,"Shallow"
"48004","TL0742",0,"Shallow"
"48005","TL0748",0,"Shallow"
"48006","TL0749",0,"Shallow"
"48007","TL0750",0,"Shallow"
"48008","TL0755",0,"Shallow"
"48009","TL0756",0,"Shallow"
"48010","TL0761",0,"Shallow"
"48011","TL0767",0,"Shallow"
"48012","TL0768",0,"Shallow"
"48013","TL0769",0,"Shallow"
"48014","TL0770",0,"Shallow"
"48015","TL0819",0,"Shallow"
"48016","TL0824",2,"Shallow"
"48017","TL0825",0,"Shallow"
"48018","TL0826",0,"Shallow"
"48019","TL0829",0,"Shallow"
"48020","TL0830",0,"Shallow"
"48021","TL0831",1,"Shallow"
"48022","TL0832",1,"Shallow"
"48023","TL0833",0,"Shallow"
"48024","TL0834",0,"Shallow"
"48025","TL0835",0,"Shallow"
"48026","TL0836",0,"Shallow"
"48027","TL0837",0,"Shallow"
"48028","TL0838",0,"Shallow"
"48029","TL0840",0,"Shallow"
"48030","TL0841",0,"Shallow"
"48031","TL0842",0,"Shallow"
"48032","TL0847",0,"Shallow"
"48033","TL0849",0,"Shallow"
"48034","TL0856",0,"Shallow"
"48035","TL0861",0,"Shallow"
"48036","TL0865",0,"Shallow"
"48037","TL0866",0,"Shallow"
"48038","TL0869",0,"Shallow"
"48039","TL0870",0,"Shallow"
"48040","TL0871",0,"Shallow"
"48041","TL0900",0,"Shallow"
"48042","TL0921",0,"Shallow"
"48043","TL0922",0,"Shallow"
"48044","TL0923",0,"Shallow"
"48045","TL0924",0,"Shallow"
"48046","TL0925",0,"Shallow"
"48047","TL0926",0,"Shallow"
"48048","TL0927",0,"Shallow"
"48049","TL0930",0,"Shallow"
"48050","TL0932",3,"Shallow"
"48051","TL0934",0,"Shallow"
"48052","TL0935",0,"Shallow"
"48053","TL0937",0,"Shallow"
"48054","TL0938",0,"Shallow"
"48055","TL0940",0,"Shallow"
"48056","TL0941",0,"Shallow"
"48057","TL0942",0,"Shallow"
"48058","TL0945",0,"Shallow"
"48059","TL0946",0,"Shallow"
"48060","TL0953",0,"Shallow"
"48061","TL0954",0,"Shallow"
"48062","TL0957",0,"Shallow"
"48063","TL0961",0,"Shallow"
"48064","TL0963",0,"Shallow"
"48065","TL0971",0,"Shallow"
"48066","TL1011",0,"Shallow"
"48067","TL1012",0,"Shallow"
"48068","TL1016",0,"Shallow"
"48069","TL1018",0,"Shallow"
"48070","TL1019",0,"Shallow"
"48071","TL1020",0,"Shallow"
"48072","TL1022",0.67,"Shallow"
"48073","TL1028",0,"Shallow"
"48074","TL1032",0,"Shallow"
"48075","TL1033",0,"Shallow"
"48076","TL1034",0,"Shallow"
"48077","TL1036",0,"Shallow"
"48078","TL1037",0,"Shallow"
"48079","TL1038",0,"Shallow"
"48080","TL1039",1,"Shallow"
"48081","TL1041",0,"Shallow"
"48082","TL1046",0,"Shallow"
"48083","TL1047",0,"Shallow"
"48084","TL1048",0,"Shallow"
"48085","TL1049",0,"Shallow"
"48086","TL1050",0,"Shallow"
"48087","TL1051",0,"Shallow"
"48088","TL1056",0,"Shallow"
"48089","TL1058",0,"Shallow"
"48090","TL1059",0,"Shallow"
"48091","TL1064",0,"Shallow"
"48092","TL1115",0,"Shallow"
"48093","TL1118",0,"Shallow"
"48094","TL1119",7,"Shallow"
"48095","TL1120",0,"Shallow"
"48096","TL1129",0,"Shallow"
"48097","TL1130",0,"Shallow"
"48098","TL1131",0,"Shallow"
"48099","TL1132",0,"Shallow"
"48100","TL1133",0,"Shallow"
"48101","TL1135",0,"Shallow"
"48102","TL1136",0,"Shallow"
"48103","TL1138",0,"Shallow"
"48104","TL1140",0,"Shallow"
"48105","TL1141",0,"Shallow"
"48106","TL1143",0,"Shallow"
"48107","TL1144",0,"Shallow"
"48108","TL1149",0,"Shallow"
"48109","TL1150",0,"Shallow"
"48110","TL1156",0,"Shallow"
"48111","TL1158",0,"Shallow"
"48112","TL1160",0,"Shallow"
"48113","TL1200",0,"Shallow"
"48114","TL1206",13,"Shallow"
"48115","TL1213",0,"Shallow"
"48116","TL1215",0,"Shallow"
"48117","TL1217",0,"Shallow"
"48118","TL1218",0,"Shallow"
"48119","TL1228",0,"Shallow"
"48120","TL1229",0,"Shallow"
"48121","TL1231",0,"Shallow"
"48122","TL1233",0,"Shallow"
"48123","TL1234",0,"Shallow"
"48124","TL1235",0,"Shallow"
"48125","TL1236",0,"Shallow"
"48126","TL1237",0,"Shallow"
"48127","TL1238",0,"Shallow"
"48128","TL1239",4,"Shallow"
"48129","TL1240",0,"Shallow"
"48130","TL1243",8.5,"Shallow"
"48131","TL1245",0,"Shallow"
"48132","TL1246",0,"Shallow"
"48133","TL1260",0,"Shallow"
"48134","TL1298",0,"Shallow"
"48135","TL1309",0,"Shallow"
"48136","TL1312",0,"Shallow"
"48137","TL1313",0,"Shallow"
"48138","TL1317",0,"Shallow"
"48139","TL1318",0,"Shallow"
"48140","TL1319",0,"Shallow"
"48141","TL1328",0,"Shallow"
"48142","TL1329",0,"Shallow"
"48143","TL1331",0,"Shallow"
"48144","TL1335",0,"Shallow"
"48145","TL1336",0,"Shallow"
"48146","TL1337",0,"Shallow"
"48147","TL1338",0,"Shallow"
"48148","TL1339",0,"Shallow"
"48149","TL1340",0,"Shallow"
"48150","TL1341",0,"Shallow"
"48151","TL1342",0,"Shallow"
"48152","TL1343",0,"Shallow"
"48153","TL1344",0.33,"Shallow"
"48154","TL1347",0,"Shallow"
"48155","TL1348",0,"Shallow"
"48156","TL1351",0,"Shallow"
"48157","TL1393",0,"Shallow"
"48158","TL1397",0,"Shallow"
"48159","TL1404",0,"Shallow"
"48160","TL1411",0,"Shallow"
"48161","TL1412",0,"Shallow"
"48162","TL1414",0,"Shallow"
"48163","TL1417",0,"Shallow"
"48164","TL1436",0,"Shallow"
"48165","TL1437",0,"Shallow"
"48166","TL1438",1,"Shallow"
"48167","TL1439",0,"Shallow"
"48168","TL1441",0,"Shallow"
"48169","TL1442",0,"Shallow"
"48170","TL1443",0,"Shallow"
"48171","TL1445",0,"Shallow"
"48172","TL1446",0,"Shallow"
"48173","TL1450",0,"Shallow"
"48174","TL1451",0,"Shallow"
"48175","TL1453",0,"Shallow"
"48176","TL1505",0,"Shallow"
"48177","TL1506",0,"Shallow"
"48178","TL1522",0,"Shallow"
"48179","TL1523",1,"Shallow"
"48180","TL1534",0,"Shallow"
"48181","TL1535",0,"Shallow"
"48182","TL1536",0,"Shallow"
"48183","TL1537",0,"Shallow"
"48184","TL1539",0,"Shallow"
"48185","TL1540",0,"Shallow"
"48186","TL1541",0,"Shallow"
"48187","TL1543",0,"Shallow"
"48188","TL1544",0,"Shallow"
"48189","TL1545",0,"Shallow"
"48190","TL1549",0,"Shallow"
"48191","TL1551",0,"Shallow"
"48192","TL1556",0,"Shallow"
"48193","TL1557",0,"Shallow"
"48194","TL1558",0,"Shallow"
"48195","TL1603",0,"Shallow"
"48196","TL1604",0,"Shallow"
"48197","TL1605",0,"Shallow"
"48198","TL1612",0,"Shallow"
"48199","TL1630",0,"Shallow"
"48200","TL1632",1,"Shallow"
"48201","TL1633",2,"Shallow"
"48202","TL1634",0,"Shallow"
"48203","TL1635",0,"Shallow"
"48204","TL1636",0,"Shallow"
"48205","TL1637",0,"Shallow"
"48206","TL1638",0,"Shallow"
"48207","TL1639",0,"Shallow"
"48208","TL1642",0,"Shallow"
"48209","TL1643",0,"Shallow"
"48210","TL1644",0.5,"Shallow"
"48211","TL1645",0,"Shallow"
"48212","TL1647",0,"Shallow"
"48213","TL1648",0,"Shallow"
"48214","TL1656",0,"Shallow"
"48215","TL1663",0,"Shallow"
"48216","TL1706",0,"Shallow"
"48217","TL1723",2.5,"Shallow"
"48218","TL1730",0,"Shallow"
"48219","TL1732",0,"Shallow"
"48220","TL1734",0,"Shallow"
"48221","TL1736",0,"Shallow"
"48222","TL1737",0,"Shallow"
"48223","TL1738",0,"Shallow"
"48224","TL1739",0,"Shallow"
"48225","TL1743",13,"Shallow"
"48226","TL1744",18,"Shallow"
"48227","TL1745",4,"Shallow"
"48228","TL1746",0,"Shallow"
"48229","TL1747",0,"Shallow"
"48230","TL1749",0,"Shallow"
"48231","TL1751",0,"Shallow"
"48232","TL1758",0,"Shallow"
"48233","TL1759",0,"Shallow"
"48234","TL1763",0,"Shallow"
"48235","TL1779",0,"Shallow"
"48236","TL1783",0,"Shallow"
"48237","TL1792",0,"Shallow"
"48238","TL1798",0,"Shallow"
"48239","TL1800",0,"Shallow"
"48240","TL1822",1,"Shallow"
"48241","TL1831",0,"Shallow"
"48242","TL1832",0,"Shallow"
"48243","TL1835",1,"Shallow"
"48244","TL1837",0,"Shallow"
"48245","TL1840",0,"Shallow"
"48246","TL1841",0,"Shallow"
"48247","TL1842",0,"Shallow"
"48248","TL1843",0,"Shallow"
"48249","TL1844",0,"Shallow"
"48250","TL1845",0,"Shallow"
"48251","TL1846",0,"Shallow"
"48252","TL1847",0,"Shallow"
"48253","TL1849",0,"Shallow"
"48254","TL1851",0,"Shallow"
"48255","TL1852",0,"Shallow"
"48256","TL1859",0,"Shallow"
"48257","TL1879",0,"Shallow"
"48258","TL1898",0,"Shallow"
"48259","TL1899",0,"Shallow"
"48260","TL1905",0,"Shallow"
"48261","TL1906",0,"Shallow"
"48262","TL1918",2,"Shallow"
"48263","TL1922",0,"Shallow"
"48264","TL1923",3.5,"Shallow"
"48265","TL1929",1,"Shallow"
"48266","TL1935",0,"Shallow"
"48267","TL1937",18,"Shallow"
"48268","TL1940",0,"Shallow"
"48269","TL1941",0,"Shallow"
"48270","TL1942",0,"Shallow"
"48271","TL1943",0,"Shallow"
"48272","TL1944",0,"Shallow"
"48273","TL1945",0,"Shallow"
"48274","TL1947",0,"Shallow"
"48275","TL1948",0,"Shallow"
"48276","TL1949",0,"Shallow"
"48277","TL1950",0,"Shallow"
"48278","TL1962",0,"Shallow"
"48279","TL1963",0,"Shallow"
"48280","TL1979",0,"Shallow"
"48281","TL1980",0,"Shallow"
"48282","TL1986",0,"Shallow"
"48283","TL1989",0,"Shallow"
"48284","TL1994",0,"Shallow"
"48285","TL1997",0,"Shallow"
"48286","TL1998",0,"Shallow"
"48287","TL1999",0,"Shallow"
"48288","TL2005",0,"Shallow"
"48289","TL2021",0,"Shallow"
"48290","TL2023",0,"Shallow"
"48291","TL2024",0,"Shallow"
"48292","TL2029",1,"Shallow"
"48293","TL2032",0,"Shallow"
"48294","TL2033",0,"Shallow"
"48295","TL2034",1,"Shallow"
"48296","TL2035",0,"Shallow"
"48297","TL2036",0,"Shallow"
"48298","TL2037",0,"Shallow"
"48299","TL2038",0,"Shallow"
"48300","TL2039",0,"Shallow"
"48301","TL2041",0,"Shallow"
"48302","TL2042",0,"Shallow"
"48303","TL2043",0,"Shallow"
"48304","TL2045",0,"Shallow"
"48305","TL2046",0,"Shallow"
"48306","TL2048",0,"Shallow"
"48307","TL2049",0,"Shallow"
"48308","TL2056",0,"Shallow"
"48309","TL2079",0,"Shallow"
"48310","TL2100",0,"Shallow"
"48311","TL2101",0,"Shallow"
"48312","TL2102",0,"Shallow"
"48313","TL2103",8,"Shallow"
"48314","TL2117",0,"Shallow"
"48315","TL2132",0,"Shallow"
"48316","TL2133",0,"Shallow"
"48317","TL2135",0,"Shallow"
"48318","TL2136",0,"Shallow"
"48319","TL2137",0,"Shallow"
"48320","TL2140",0,"Shallow"
"48321","TL2143",0,"Shallow"
"48322","TL2147",0,"Shallow"
"48323","TL2148",0,"Shallow"
"48324","TL2151",0,"Shallow"
"48325","TL2152",0,"Shallow"
"48326","TL2197",0,"Shallow"
"48327","TL2202",0,"Shallow"
"48328","TL2207",0,"Shallow"
"48329","TL2211",0,"Shallow"
"48330","TL2212",0,"Shallow"
"48331","TL2216",0,"Shallow"
"48332","TL2222",0,"Shallow"
"48333","TL2235",0,"Shallow"
"48334","TL2240",0,"Shallow"
"48335","TL2241",0,"Shallow"
"48336","TL2242",0,"Shallow"
"48337","TL2243",0,"Shallow"
"48338","TL2247",0,"Shallow"
"48339","TL2249",0,"Shallow"
"48340","TL2251",0,"Shallow"
"48341","TL2284",0,"Shallow"
"48342","TL2300",2,"Shallow"
"48343","TL2322",0,"Shallow"
"48344","TL2332",10,"Shallow"
"48345","TL2334",5,"Shallow"
"48346","TL2336",0,"Shallow"
"48347","TL2342",0,"Shallow"
"48348","TL2343",0,"Shallow"
"48349","TL2344",0,"Shallow"
"48350","TL2349",0,"Shallow"
"48351","TL2350",0,"Shallow"
"48352","TL2351",0,"Shallow"
"48353","TL2352",0,"Shallow"
"48354","TL2353",0,"Shallow"
"48355","TL2377",0,"Shallow"
"48356","TL2378",0,"Shallow"
"48357","TL2418",0,"Shallow"
"48358","TL2423",0,"Shallow"
"48359","TL2449",0,"Shallow"
"48360","TL2452",0,"Shallow"
"48361","TL2453",0,"Shallow"
"48362","TL2467",0,"Shallow"
"48363","TL2468",0,"Shallow"
"48364","TL2469",0,"Shallow"
"48365","TL2497",0,"Shallow"
"48366","TL2510",0,"Shallow"
"48367","TL2515",0,"Shallow"
"48368","TL2523",0,"Shallow"
"48369","TL2533",11,"Shallow"
"48370","TL2547",0,"Shallow"
"48371","TL2548",0,"Shallow"
"48372","TL2549",0,"Shallow"
"48373","TL2550",0,"Shallow"
"48374","TL2558",0,"Shallow"
"48375","TL2559",0,"Shallow"
"48376","TL2569",0,"Shallow"
"48377","TL2596",0,"Shallow"
"48378","TL2597",0,"Shallow"
"48379","TL2598",0,"Shallow"
"48380","TL2615",3,"Shallow"
"48381","TL2630",0,"Shallow"
"48382","TL2646",0,"Shallow"
"48383","TL2647",0,"Shallow"
"48384","TL2650",0,"Shallow"
"48385","TL2658",0,"Shallow"
"48386","TL2664",0,"Shallow"
"48387","TL2667",0,"Shallow"
"48388","TL2668",0,"Shallow"
"48389","TL2698",0,"Shallow"
"48390","TL2699",21,"Shallow"
"48391","TL2700",0,"Shallow"
"48392","TL2704",0,"Shallow"
"48393","TL2714",0,"Shallow"
"48394","TL2721",4.5,"Shallow"
"48395","TL2750",0,"Shallow"
"48396","TL2751",0,"Shallow"
"48397","TL2755",0,"Shallow"
"48398","TL2759",0,"Shallow"
"48399","TL2780",0,"Shallow"
"48400","TL2781",0,"Shallow"
"48401","TL2796",0,"Shallow"
"48402","TL2799",0,"Shallow"
"48403","TL2803",0,"Shallow"
"48404","TL2804",0,"Shallow"
"48405","TL2808",0,"Shallow"
"48406","TL2815",0,"Shallow"
"48407","TL2823",3,"Shallow"
"48408","TL2850",0,"Shallow"
"48409","TL2852",0,"Shallow"
"48410","TL2853",0,"Shallow"
"48411","TL2895",0,"Shallow"
"48412","TL2898",0,"Shallow"
"48413","TL2899",4,"Shallow"
"48414","TL2903",7,"Shallow"
"48415","TL2907",0,"Shallow"
"48416","TL2908",0,"Shallow"
"48417","TL2911",0,"Shallow"
"48418","TL2912",0,"Shallow"
"48419","TL2913",0,"Shallow"
"48420","TL2935",0,"Shallow"
"48421","TL2938",0,"Shallow"
"48422","TL2952",0,"Shallow"
"48423","TL2953",0,"Shallow"
"48424","TL2957",0,"Shallow"
"48425","TL2958",0,"Shallow"
"48426","TL2981",0,"Shallow"
"48427","TL2983",0,"Shallow"
"48428","TL2984",17,"Shallow"
"48429","TL2996",0,"Shallow"
"48430","TL2998",0,"Shallow"
"48431","TL2999",1,"Shallow"
"48432","TL3006",0,"Shallow"
"48433","TL3018",0,"Shallow"
"48434","TL3019",4,"Shallow"
"48435","TL3022",0,"Shallow"
"48436","TL3034",1,"Shallow"
"48437","TL3044",0,"Shallow"
"48438","TL3049",0,"Shallow"
"48439","TL3055",0,"Shallow"
"48440","TL3057",0,"Shallow"
