"","tile_name","Canal","River_length"
"46270","NT8503",0,1029
"46271","NT8504",0,756
"46272","NT8506",0,1837
"46273","NT8507",0,373
"46274","NT8508",0,7
"46275","NT8509",0,1339
"46276","NT8510",0,1132
"46277","NT8511",0,1771
"46278","NT8512",0,2195
"46279","NT8513",0,1035
"46280","NT8515",0,27
"46281","NT8516",0,1510
"46282","NT8517",0,1651
"46283","NT8518",0,2976
"46284","NT8519",0,568
"46285","NT8520",0,679
"46286","NT8521",0,2580
"46287","NT8522",0,1172
"46288","NT8523",0,100
"46289","NT8524",0,483
"46290","NT8525",0,756
"46291","NT8533",0,1715
"46292","NT8535",0,2
"46293","NT8537",0,1333
"46294","NT8538",0,3275
"46295","NT8539",0,1143
"46296","NT8540",0,1049
"46297","NT8541",0,406
"46298","NT8544",0,1065
"46299","NT8549",0,757
"46300","NT8553",0,43
"46301","NT8554",0,1697
"46302","NT8555",0,1417
"46303","NT8556",0,1485
"46304","NT8557",0,1567
"46305","NT8558",0,2417
"46306","NT8559",0,1297
"46307","NT8562",0,1742
"46308","NT8565",0,834
"46309","NT8566",0,844
"46310","NT8568",0,123
"46311","NT8569",0,2176
"46312","NT8600",0,1427
"46313","NT8603",0,1277
"46314","NT8606",0,1307
"46315","NT8608",0,1512
"46316","NT8609",0,1737
"46317","NT8610",0,1948
"46318","NT8611",0,680
"46319","NT8612",0,644
"46320","NT8613",0,1168
"46321","NT8614",0,745
"46322","NT8617",0,1166
"46323","NT8618",0,1495
"46324","NT8619",0,1199
"46325","NT8621",0,845
"46326","NT8624",0,432
"46327","NT8625",0,1287
"46328","NT8626",0,726
"46329","NT8627",0,463
"46330","NT8628",0,604
"46331","NT8629",0,84
"46332","NT8630",0,1712
"46333","NT8633",0,1447
"46334","NT8635",0,145
"46335","NT8636",0,1245
"46336","NT8637",0,713
"46337","NT8641",0,1201
"46338","NT8642",0,1336
"46339","NT8643",0,508
"46340","NT8644",0,1378
"46341","NT8645",0,1700
"46342","NT8654",0,2178
"46343","NT8655",0,1418
"46344","NT8659",0,2366
"46345","NT8660",0,1082
"46346","NT8662",0,1187
"46347","NT8663",0,217
"46348","NT8665",0,3079
"46349","NT8666",0,1535
"46350","NT8667",0,188
"46351","NT8668",0,446
"46352","NT8669",0,1845
"46353","NT8670",0,1256
"46354","NT8700",0,2092
"46355","NT8701",0,173
"46356","NT8702",0,737
"46357","NT8703",0,1557
"46358","NT8706",0,1084
"46359","NT8707",0,482
"46360","NT8708",0,648
"46361","NT8709",0,26
"46362","NT8710",0,1240
"46363","NT8711",0,1751
"46364","NT8712",0,2465
"46365","NT8713",0,2443
"46366","NT8714",0,631
"46367","NT8717",0,617
"46368","NT8718",0,696
"46369","NT8719",0,2394
"46370","NT8720",0,326
"46371","NT8721",0,1248
"46372","NT8725",0,238
"46373","NT8726",0,1355
"46374","NT8728",0,1704
"46375","NT8730",0,221
"46376","NT8731",0,1499
"46377","NT8733",0,1353
"46378","NT8742",0,222
"46379","NT8743",0,2404
"46380","NT8744",0,1864
"46381","NT8745",0,1176
"46382","NT8748",0,424
"46383","NT8754",0,1636
"46384","NT8755",0,178
"46385","NT8759",0,1577
"46386","NT8760",0,250
"46387","NT8762",0,2405
"46388","NT8763",0,134
"46389","NT8764",0,610
"46390","NT8765",0,2118
"46391","NT8800",0,258
"46392","NT8803",0,2716
"46393","NT8806",0,1150
"46394","NT8807",0,1898
"46395","NT8808",0,1293
"46396","NT8809",0,1591
"46397","NT8810",0,403
"46398","NT8811",0,1071
"46399","NT8813",0,14
"46400","NT8814",0,2121
"46401","NT8815",0,1931
"46402","NT8816",0,1615
"46403","NT8817",0,272
"46404","NT8819",0,557
"46405","NT8820",0,1392
"46406","NT8821",0,1122
"46407","NT8822",0,1402
"46408","NT8823",0,1327
"46409","NT8824",0,2009
"46410","NT8825",0,2158
"46411","NT8826",0,2481
"46412","NT8828",0,1299
"46413","NT8829",0,866
"46414","NT8830",0,363
"46415","NT8831",0,219
"46416","NT8832",0,2964
"46417","NT8833",0,178
"46418","NT8835",0,591
"46419","NT8836",0,1327
"46420","NT8837",0,899
"46421","NT8842",0,707
"46422","NT8843",0,914
"46423","NT8844",0,1202
"46424","NT8845",0,1927
"46425","NT8846",0,128
"46426","NT8847",0,385
"46427","NT8848",0,1093
"46428","NT8852",0,616
"46429","NT8853",0,986
"46430","NT8854",0,1070
"46431","NT8855",0,1631
"46432","NT8861",0,197
"46433","NT8862",0,1242
"46434","NT8864",0,1273
"46435","NT8903",0,3158
"46436","NT8904",0,374
"46437","NT8905",0,236
"46438","NT8906",0,2343
"46439","NT8907",0,1034
"46440","NT8908",0,460
"46441","NT8912",0,1985
"46442","NT8913",0,548
"46443","NT8914",0,106
"46444","NT8915",0,1197
"46445","NT8916",0,493
"46446","NT8917",0,593
"46447","NT8919",0,672
"46448","NT8920",0,646
"46449","NT8921",0,500
"46450","NT8922",0,1107
"46451","NT8923",0,1614
"46452","NT8924",0,608
"46453","NT8925",0,498
"46454","NT8926",0,243
"46455","NT8927",0,1226
"46456","NT8928",0,1838
"46457","NT8929",0,145
"46458","NT8930",0,1658
"46459","NT8931",0,302
"46460","NT8932",0,1394
"46461","NT8933",0,690
"46462","NT8937",0,767
"46463","NT8938",0,729
"46464","NT8942",0,1554
"46465","NT8945",0,1129
"46466","NT8946",0,1924
"46467","NT8947",0,2352
"46468","NT8948",0,1377
"46469","NT8953",0,630
"46470","NT8954",0,2095
"46471","NT8955",0,51
"46472","NT8958",0,355
"46473","NT8959",0,1194
"46474","NT8961",0,346
"46475","NT8962",0,856
"46476","NT8964",0,1380
"46477","NT8965",0,1235
"46478","NT8966",0,419
"46479","NT8967",0,1039
"46480","NT9000",0,660
"46481","NT9003",0,1608
"46482","NT9004",0,1225
"46483","NT9005",0,338
"46484","NT9006",0,1086
"46485","NT9010",0,680
"46486","NT9011",0,1668
"46487","NT9012",0,350
"46488","NT9015",0,250
"46489","NT9016",0,72
"46490","NT9017",0,753
"46491","NT9021",0,414
"46492","NT9023",0,1556
"46493","NT9028",0,1901
"46494","NT9029",0,1057
"46495","NT9030",0,2949
"46496","NT9031",0,1387
"46497","NT9038",0,1145
"46498","NT9041",0,1062
"46499","NT9042",0,729
"46500","NT9045",0,898
"46501","NT9046",0,934
"46502","NT9047",0,1513
"46503","NT9048",0,1565
"46504","NT9049",0,1727
"46505","NT9054",0,1457
"46506","NT9059",0,634
"46507","NT9060",0,859
"46508","NT9061",0,1500
"46509","NT9062",0,57
"46510","NT9063",0,421
"46511","NT9064",0,2071
"46512","NT9065",0,946
"46513","NT9066",0,1627
"46514","NT9100",0,966
"46515","NT9101",0,330
"46516","NT9104",0,109
"46517","NT9105",0,1516
"46518","NT9106",0,2438
"46519","NT9107",0,449
"46520","NT9109",0,618
"46521","NT9110",0,2185
"46522","NT9111",0,1727
"46523","NT9112",0,163
"46524","NT9114",0,157
"46525","NT9115",0,1437
"46526","NT9116",0,1730
"46527","NT9117",0,298
"46528","NT9121",0,957
"46529","NT9122",0,1058
"46530","NT9123",0,1655
"46531","NT9125",0,1122
"46532","NT9129",0,45
"46533","NT9130",0,954
"46534","NT9131",0,246
"46535","NT9132",0,548
"46536","NT9136",0,237
"46537","NT9137",0,545
"46538","NT9138",0,1258
"46539","NT9140",0,1271
"46540","NT9141",0,824
"46541","NT9145",0,1267
"46542","NT9149",0,1284
"46543","NT9150",0,1030
"46544","NT9154",0,1334
"46545","NT9155",0,342
"46546","NT9160",0,2212
"46547","NT9162",0,307
"46548","NT9163",0,1251
"46549","NT9165",0,1225
"46550","NT9166",0,1082
"46551","NT9201",0,1475
"46552","NT9204",0,412
"46553","NT9205",0,2622
"46554","NT9206",0,2580
"46555","NT9207",0,1343
"46556","NT9208",0,1341
"46557","NT9209",0,598
"46558","NT9210",0,1223
"46559","NT9211",0,108
"46560","NT9212",0,870
"46561","NT9214",0,132
"46562","NT9215",0,1880
"46563","NT9216",0,388
"46564","NT9217",0,1413
"46565","NT9218",0,89
"46566","NT9219",0,392
"46567","NT9220",0,1063
"46568","NT9222",0,132
"46569","NT9223",0,809
"46570","NT9225",0,328
"46571","NT9226",0,1155
"46572","NT9228",0,497
"46573","NT9229",0,1359
"46574","NT9230",0,2061
"46575","NT9231",0,595
"46576","NT9232",0,1058
"46577","NT9234",0,5
"46578","NT9235",0,349
"46579","NT9236",0,1121
"46580","NT9237",0,1279
"46581","NT9238",0,2484
"46582","NT9239",0,1263
"46583","NT9240",0,2369
"46584","NT9245",0,834
"46585","NT9249",0,2505
"46586","NT9250",0,1445
"46587","NT9251",0,1000
"46588","NT9254",0,1926
"46589","NT9255",0,648
"46590","NT9256",0,314
"46591","NT9257",0,684
"46592","NT9259",0,1033
"46593","NT9260",0,1638
"46594","NT9261",0,307
"46595","NT9262",0,2300
"46596","NT9263",0,250
"46597","NT9265",0,636
"46598","NT9301",0,1207
"46599","NT9304",0,1653
"46600","NT9305",0,348
"46601","NT9306",0,218
"46602","NT9310",0,71
"46603","NT9315",0,2759
"46604","NT9316",0,285
"46605","NT9317",0,1717
"46606","NT9318",0,646
"46607","NT9320",0,977
"46608","NT9321",0,722
"46609","NT9325",0,361
"46610","NT9326",0,1720
"46611","NT9329",0,350
"46612","NT9330",0,2989
"46613","NT9331",0,666
"46614","NT9332",0,484
"46615","NT9333",0,1449
"46616","NT9334",0,1442
"46617","NT9335",0,2078
"46618","NT9336",0,1184
"46619","NT9337",0,2023
"46620","NT9338",0,911
"46621","NT9340",0,18
"46622","NT9341",0,409
"46623","NT9348",0,1431
"46624","NT9349",0,619
"46625","NT9350",0,898
"46626","NT9351",0,1916
"46627","NT9352",0,1717
"46628","NT9353",0,713
"46629","NT9354",0,2821
"46630","NT9355",0,1229
"46631","NT9356",0,1432
"46632","NT9357",0,95
"46633","NT9359",0,238
"46634","NT9361",0,1968
"46635","NT9362",0,2488
"46636","NT9363",0,319
"46637","NT9401",0,1123
"46638","NT9402",0,336
"46639","NT9404",0,1900
"46640","NT9409",0,476
"46641","NT9410",0,1309
"46642","NT9413",0,1467
"46643","NT9415",0,529
"46644","NT9416",0,1119
"46645","NT9417",0,1431
"46646","NT9421",0,3654
"46647","NT9422",0,757
"46648","NT9423",0,783
"46649","NT9424",0,1145
"46650","NT9425",0,1388
"46651","NT9426",0,1226
"46652","NT9430",0,2522
"46653","NT9433",0,889
"46654","NT9434",0,670
"46655","NT9435",0,15
"46656","NT9436",0,1613
"46657","NT9437",0,220
"46658","NT9448",0,1204
"46659","NT9452",0,1931
"46660","NT9453",0,1399
"46661","NT9454",0,539
"46662","NT9455",0,1191
"46663","NT9456",0,453
"46664","NT9461",0,358
"46665","NT9462",0,47
"46666","NT9463",0,933
"46667","NT9464",0,1039
"46668","NT9502",0,2745
"46669","NT9503",0,2007
"46670","NT9504",0,591
"46671","NT9506",0,156
"46672","NT9508",0,1469
"46673","NT9509",0,890
"46674","NT9510",0,313
"46675","NT9511",0,236
"46676","NT9512",0,631
"46677","NT9513",0,1464
"46678","NT9514",0,5
"46679","NT9515",0,840
"46680","NT9516",0,928
"46681","NT9517",0,1505
"46682","NT9522",0,2056
"46683","NT9525",0,1834
"46684","NT9526",0,328
"46685","NT9530",0,2888
"46686","NT9532",0,144
"46687","NT9533",0,2719
"46688","NT9535",0,1411
"46689","NT9536",0,93
"46690","NT9548",0,464
"46691","NT9551",0,992
"46692","NT9552",0,1191
"46693","NT9553",0,162
"46694","NT9559",0,578
"46695","NT9560",0,497
"46696","NT9600",0,2589
"46697","NT9601",0,1511
"46698","NT9602",0,1317
"46699","NT9605",0,1392
"46700","NT9606",0,913
"46701","NT9607",0,669
"46702","NT9608",0,913
"46703","NT9609",0,850
"46704","NT9610",0,1225
"46705","NT9611",0,1230
"46706","NT9612",0,54
"46707","NT9613",0,1184
"46708","NT9614",0,2174
"46709","NT9615",0,1971
"46710","NT9616",0,2083
"46711","NT9620",0,1149
"46712","NT9622",0,164
"46713","NT9623",0,2094
"46714","NT9624",0,585
"46715","NT9625",0,1686
"46716","NT9627",0,288
"46717","NT9630",0,1858
"46718","NT9631",0,119
"46719","NT9632",0,998
"46720","NT9633",0,946
"46721","NT9634",0,22
"46722","NT9636",0,1268
"46723","NT9637",0,377
"46724","NT9641",0,110
"46725","NT9643",0,1199
"46726","NT9645",0,281
"46727","NT9646",0,751
"46728","NT9651",0,1244
"46729","NT9652",0,956
"46730","NT9660",0,252
"46731","NT9700",0,1806
"46732","NT9701",0,704
"46733","NT9705",0,2324
"46734","NT9706",0,467
"46735","NT9707",0,6
"46736","NT9708",0,3302
"46737","NT9710",0,3039
"46738","NT9711",0,2240
"46739","NT9712",0,75
"46740","NT9714",0,899
"46741","NT9715",0,2223
"46742","NT9716",0,732
"46743","NT9719",0,2
"46744","NT9720",0,2103
"46745","NT9724",0,1553
"46746","NT9725",0,591
"46747","NT9726",0,454
"46748","NT9727",0,1075
"46749","NT9729",0,480
"46750","NT9730",0,2003
"46751","NT9731",0,2941
"46752","NT9732",0,2961
"46753","NT9733",0,807
"46754","NT9734",0,890
"46755","NT9736",0,1187
"46756","NT9737",0,952
"46757","NT9738",0,81
"46758","NT9741",0,192
"46759","NT9742",0,1338
"46760","NT9743",0,377
"46761","NT9744",0,701
"46762","NT9746",0,1005
"46763","NT9747",0,438
"46764","NT9751",0,1242
"46765","NT9752",0,1075
"46766","NT9800",0,1224
"46767","NT9804",0,1369
"46768","NT9805",0,654
"46769","NT9807",0,1118
"46770","NT9808",0,670
"46771","NT9809",0,1195
"46772","NT9810",0,471
"46773","NT9811",0,256
"46774","NT9812",0,445
"46775","NT9813",0,778
"46776","NT9814",0,520
"46777","NT9815",0,1285
"46778","NT9816",0,2400
"46779","NT9817",0,696
"46780","NT9820",0,1223
"46781","NT9822",0,93
"46782","NT9823",0,1142
"46783","NT9824",0,1010
"46784","NT9825",0,553
"46785","NT9827",0,529
"46786","NT9828",0,1494
"46787","NT9829",0,1108
"46788","NT9830",0,1218
"46789","NT9831",0,1478
"46790","NT9832",0,1127
"46791","NT9836",0,887
"46792","NT9837",0,1165
"46793","NT9839",0,906
"46794","NT9840",0,293
"46795","NT9841",0,10
"46796","NT9842",0,209
"46797","NT9843",0,1038
"46798","NT9844",0,1485
"46799","NT9845",0,133
"46800","NT9846",0,1033
"46801","NT9847",0,1073
"46802","NT9852",0,225
"46803","NT9853",0,1122
"46804","NT9900",0,1900
"46805","NT9901",0,658
"46806","NT9904",0,1687
"46807","NT9906",0,1135
"46808","NT9907",0,2155
"46809","NT9908",0,1139
"46810","NT9909",0,666
"46811","NT9910",0,931
"46812","NT9911",0,249
"46813","NT9912",0,1426
"46814","NT9913",0,537
"46815","NT9914",0,2194
"46816","NT9915",0,1517
"46817","NT9916",0,2056
"46818","NT9918",0,871
"46819","NT9919",0,2364
"46820","NT9920",0,1327
"46821","NT9921",0,235
"46822","NT9922",0,1306
"46823","NT9923",0,914
"46824","NT9924",0,1752
"46825","NT9925",0,203
"46826","NT9926",0,1349
"46827","NT9927",0,1029
"46828","NT9928",0,1083
"46829","NT9929",0,1171
"46830","NT9930",0,851
"46831","NT9931",0,1860
"46832","NT9932",0,1315
"46833","NT9936",0,40
"46834","NT9937",0,1182
"46835","NT9938",0,1017
"46836","NT9940",0,1331
"46837","NT9941",0,1207
"46838","NT9943",0,1247
"46839","NT9944",0,183
"46840","NT9945",0,1312
"46841","NT9946",0,1506
"46842","NT9947",0,271
"46843","NT9952",0,1050
"46844","NT9953",0,581
"46845","NU0000",0,358
"46846","NU0001",0,2045
"46847","NU0002",0,375
"46848","NU0003",0,1203
"46849","NU0004",0,1768
"46850","NU0005",0,1675
"46851","NU0006",0,596
"46852","NU0011",0,1766
"46853","NU0012",0,1926
"46854","NU0013",0,149
"46855","NU0014",0,773
"46856","NU0015",0,107
"46857","NU0016",0,1363
"46858","NU0017",0,96
"46859","NU0019",0,3332
"46860","NU0020",0,465
"46861","NU0021",0,1085
"46862","NU0022",0,1805
"46863","NU0025",0,1177
"46864","NU0026",0,63
"46865","NU0029",0,1196
"46866","NU0030",0,2039
"46867","NU0032",0,253
"46868","NU0033",0,1079
"46869","NU0036",0,1450
"46870","NU0040",0,580
"46871","NU0041",0,1661
"46872","NU0043",0,1132
"46873","NU0044",0,950
"46874","NU0045",0,1235
"46875","NU0046",0,425
"46876","NU0052",0,1257
"46877","NU0100",0,441
"46878","NU0101",0,1269
"46879","NU0102",0,1594
"46880","NU0103",0,2106
"46881","NU0105",0,326
"46882","NU0106",0,1510
"46883","NU0107",0,810
"46884","NU0110",0,726
"46885","NU0111",0,3136
"46886","NU0113",0,121
"46887","NU0114",0,562
"46888","NU0115",0,1486
"46889","NU0116",0,1709
"46890","NU0117",0,555
"46891","NU0119",0,1700
"46892","NU0120",0,2211
"46893","NU0121",0,493
"46894","NU0122",0,80
"46895","NU0123",0,1593
"46896","NU0129",0,1642
"46897","NU0132",0,233
"46898","NU0133",0,40
"46899","NU0136",0,1347
"46900","NU0140",0,1
"46901","NU0141",0,2075
"46902","NU0142",0,365
"46903","NU0143",0,1374
"46904","NU0144",0,1472
"46905","NU0145",0,1563
"46906","NU0152",0,2
"46907","NU0201",0,2769
"46908","NU0202",0,1673
"46909","NU0203",0,1466
"46910","NU0204",0,1457
"46911","NU0205",0,1973
"46912","NU0206",0,242
"46913","NU0207",0,386
"46914","NU0208",0,512
"46915","NU0210",0,42
"46916","NU0211",0,1463
"46917","NU0213",0,202
"46918","NU0214",0,524
"46919","NU0215",0,931
"46920","NU0216",0,2679
"46921","NU0217",0,1856
"46922","NU0218",0,14
"46923","NU0220",0,1233
"46924","NU0223",0,372
"46925","NU0224",0,892
"46926","NU0229",0,904
"46927","NU0230",0,1944
"46928","NU0231",0,943
"46929","NU0232",0,854
"46930","NU0235",0,814
"46931","NU0236",0,694
"46932","NU0240",0,1028
"46933","NU0241",0,2327
"46934","NU0242",0,966
"46935","NU0244",0,1285
"46936","NU0300",0,180
"46937","NU0301",0,1911
"46938","NU0302",0,838
"46939","NU0303",0,1964
"46940","NU0306",0,1262
"46941","NU0310",0,1119
"46942","NU0311",0,1918
"46943","NU0312",0,1028
"46944","NU0313",0,353
"46945","NU0314",0,184
"46946","NU0315",0,1484
"46947","NU0316",0,1821
"46948","NU0320",0,2011
"46949","NU0323",0,124
"46950","NU0324",0,1902
"46951","NU0327",0,249
"46952","NU0328",0,903
"46953","NU0329",0,1942
"46954","NU0330",0,533
"46955","NU0333",0,170
"46956","NU0334",0,1055
"46957","NU0335",0,1933
"46958","NU0336",0,966
"46959","NU0338",0,504
"46960","NU0339",0,980
"46961","NU0340",0,771
"46962","NU0342",0,1509
"46963","NU0343",0,461
"46964","NU0344",0,1450
"46965","NU0400",0,237
"46966","NU0401",0,1817
"46967","NU0403",0,12
"46968","NU0406",0,1253
"46969","NU0408",0,1084
"46970","NU0409",0,582
"46971","NU0410",0,430
"46972","NU0411",0,1094
"46973","NU0412",0,1003
"46974","NU0414",0,941
"46975","NU0415",0,587
"46976","NU0416",0,2202
"46977","NU0417",0,916
"46978","NU0420",0,1508
"46979","NU0421",0,1380
"46980","NU0422",0,1181
"46981","NU0423",0,2684
"46982","NU0424",0,1318
"46983","NU0425",0,1498
"46984","NU0426",0,2177
"46985","NU0428",0,884
"46986","NU0429",0,3096
"46987","NU0430",0,1259
"46988","NU0431",0,1089
"46989","NU0432",0,1278
"46990","NU0433",0,2535
"46991","NU0434",0,1282
"46992","NU0436",0,609
"46993","NU0437",0,384
"46994","NU0443",0,1720
"46995","NU0444",0,234
"46996","NU0445",0,1194
"46997","NU0500",0,592
"46998","NU0501",0,1370
"46999","NU0506",0,206
"47000","NU0509",0,566
"47001","NU0510",0,1293
"47002","NU0511",0,3302
"47003","NU0512",0,464
"47004","NU0515",0,1550
"47005","NU0516",0,1743
"47006","NU0517",0,888
"47007","NU0521",0,1186
"47008","NU0522",0,1754
"47009","NU0523",0,1991
"47010","NU0524",0,641
"47011","NU0525",0,478
"47012","NU0526",0,1249
"47013","NU0527",0,2951
"47014","NU0528",0,792
"47015","NU0529",0,2446
"47016","NU0530",0,1112
"47017","NU0531",0,401
"47018","NU0533",0,566
"47019","NU0534",0,878
"47020","NU0536",0,628
"47021","NU0537",0,815
"47022","NU0540",0,142
"47023","NU0543",0,1322
"47024","NU0544",0,1120
"47025","NU0545",0,1959
"47026","NU0546",0,643
"47027","NU0600",0,1108
"47028","NU0601",0,1298
"47029","NU0602",0,286
"47030","NU0603",0,1109
"47031","NU0604",0,1166
"47032","NU0605",0,1
"47033","NU0607",0,954
"47034","NU0611",0,2464
"47035","NU0612",0,454
"47036","NU0616",0,899
"47037","NU0617",0,2079
"47038","NU0618",0,932
"47039","NU0619",0,1116
"47040","NU0620",0,829
"47041","NU0621",0,1409
"47042","NU0622",0,309
"47043","NU0623",0,2271
"47044","NU0625",0,1624
"47045","NU0626",0,1011
"47046","NU0627",0,102
"47047","NU0628",0,2482
"47048","NU0629",0,1754
"47049","NU0630",0,415
"47050","NU0633",0,989
"47051","NU0634",0,443
"47052","NU0635",0,888
"47053","NU0636",0,760
"47054","NU0637",0,1970
"47055","NU0638",0,786
"47056","NU0639",0,128
"47057","NU0640",0,1302
"47058","NU0641",0,323
"47059","NU0643",0,3252
"47060","NU0644",0,64
"47061","NU0700",0,1384
"47062","NU0701",0,1068
"47063","NU0702",0,836
"47064","NU0703",0,588
"47065","NU0707",0,1198
"47066","NU0711",0,65
"47067","NU0712",0,2317
"47068","NU0715",0,336
"47069","NU0717",0,438
"47070","NU0718",0,1989
"47071","NU0719",0,2814
"47072","NU0720",0,2733
"47073","NU0725",0,33
"47074","NU0726",0,772
