"","tile_name","HF"
"1359","NB1939",3
"1360","NB1940",1
"1361","NB1943",2
"1362","NB1944",4
"1363","NB1945",1
"1364","NB2001",3
"1365","NB2003",1
"1366","NB2005",1
"1367","NB2007",1
"1368","NB2013",3
"1369","NB2014",2
"1370","NB2017",1
"1371","NB2020",1
"1372","NB2025",3
"1373","NB2027",4
"1374","NB2030",1
"1375","NB2036",1
"1376","NB2041",1
"1377","NB2042",7
"1378","NB2101",1
"1379","NB2108",1
"1380","NB2111",1
"1381","NB2112",1
"1382","NB2114",1
"1383","NB2115",1
"1384","NB2116",5
"1385","NB2117",3
"1386","NB2119",1
"1387","NB2120",1
"1388","NB2121",1
"1389","NB2122",1
"1390","NB2128",1
"1391","NB2129",3
"1392","NB2130",1
"1393","NB2131",2
"1394","NB2132",3
"1395","NB2134",2
"1396","NB2135",1
"1397","NB2136",1
"1398","NB2137",1
"1399","NB2139",1
"1400","NB2141",3
"1401","NB2142",1
"1402","NB2144",1
"1403","NB2145",1
"1404","NB2201",1
"1405","NB2202",1
"1406","NB2207",2
"1407","NB2209",1
"1408","NB2210",1
"1409","NB2211",6
"1410","NB2216",5
"1411","NB2217",1
"1412","NB2218",1
"1413","NB2221",1
"1414","NB2225",1
"1415","NB2229",2
"1416","NB2231",3
"1417","NB2232",1
"1418","NB2234",2
"1419","NB2240",1
"1420","NB2241",3
"1421","NB2245",3
"1422","NB2307",1
"1423","NB2309",3
"1424","NB2311",4
"1425","NB2313",6
"1426","NB2317",4
"1427","NB2318",6
"1428","NB2326",1
"1429","NB2330",2
"1430","NB2331",2
"1431","NB2332",1
"1432","NB2340",1
"1433","NB2342",1
"1434","NB2344",1
"1435","NB2346",2
"1436","NB2405",1
"1437","NB2407",4
"1438","NB2409",1
"1439","NB2412",2
"1440","NB2413",4
"1441","NB2414",2
"1442","NB2415",1
"1443","NB2417",2
"1444","NB2420",5
"1445","NB2423",1
"1446","NB2427",1
"1447","NB2429",1
"1448","NB2431",1
"1449","NB2438",3
"1450","NB2446",6
"1451","NB2447",1
"1452","NB2502",1
"1453","NB2506",1
"1454","NB2507",1
"1455","NB2508",1
"1456","NB2510",2
"1457","NB2511",2
"1458","NB2512",3
"1459","NB2513",1
"1460","NB2514",3
"1461","NB2515",4
"1462","NB2518",2
"1463","NB2520",1
"1464","NB2521",1
"1465","NB2525",2
"1466","NB2529",2
"1467","NB2530",2
"1468","NB2534",2
"1469","NB2535",1
"1470","NB2536",1
"1471","NB2539",1
"1472","NB2543",2
"1473","NB2544",1
"1474","NB2545",1
"1475","NB2547",3
"1476","NB2607",1
"1477","NB2608",1
"1478","NB2609",1
"1479","NB2610",2
"1480","NB2611",2
"1481","NB2612",1
"1482","NB2614",4
"1483","NB2615",1
"1484","NB2616",1
"1485","NB2618",1
"1486","NB2620",3
"1487","NB2625",1
"1488","NB2627",2
"1489","NB2629",1
"1490","NB2630",2
"1491","NB2640",1
"1492","NB2645",4
"1493","NB2647",4
"1494","NB2704",1
"1495","NB2705",6
"1496","NB2706",2
"1497","NB2707",7
"1498","NB2708",5
"1499","NB2709",4
"1500","NB2710",4
"1501","NB2712",4
"1502","NB2713",1
"1503","NB2715",2
"1504","NB2718",1
"1505","NB2719",3
"1506","NB2720",1
"1507","NB2721",1
"1508","NB2723",2
"1509","NB2725",2
"1510","NB2727",1
"1511","NB2729",3
"1512","NB2731",1
"1513","NB2732",3
"1514","NB2735",1
"1515","NB2738",1
"1516","NB2747",1
"1517","NB2804",2
"1518","NB2805",1
"1519","NB2806",1
"1520","NB2809",1
"1521","NB2810",2
"1522","NB2811",1
"1523","NB2812",4
"1524","NB2813",1
"1525","NB2815",1
"1526","NB2817",1
"1527","NB2818",1
"1528","NB2819",4
"1529","NB2821",1
"1530","NB2825",2
"1531","NB2831",1
"1532","NB2840",1
"1533","NB2844",1
"1534","NB2847",5
"1535","NB2848",1
"1536","NB2901",1
"1537","NB2904",1
"1538","NB2905",1
"1539","NB2907",1
"1540","NB2908",1
"1541","NB2909",1
"1542","NB2910",6
"1543","NB2916",1
"1544","NB2917",1
"1545","NB2918",1
"1546","NB2923",1
"1547","NB2927",1
"1548","NB2929",11
"1549","NB2930",1
"1550","NB2934",1
"1551","NB2939",1
"1552","NB2942",1
"1553","NB2945",1
"1554","NB2947",1
"1555","NB3001",1
"1556","NB3002",3
"1557","NB3003",1
"1558","NB3004",2
"1559","NB3005",1
"1560","NB3008",1
"1561","NB3009",5
"1562","NB3010",3
"1563","NB3012",3
"1564","NB3013",1
"1565","NB3016",1
"1566","NB3018",1
"1567","NB3019",1
"1568","NB3020",1
"1569","NB3021",1
"1570","NB3022",1
"1571","NB3023",1
"1572","NB3024",1
"1573","NB3026",1
"1574","NB3027",3
"1575","NB3028",4
"1576","NB3029",3
"1577","NB3032",1
"1578","NB3040",1
"1579","NB3042",1
"1580","NB3043",3
"1581","NB3044",4
"1582","NB3045",1
"1583","NB3047",5
"1584","NB3048",1
"1585","NB3049",1
"1586","NB3103",1
"1587","NB3104",3
"1588","NB3105",1
"1589","NB3106",1
"1590","NB3107",2
"1591","NB3108",1
"1592","NB3111",1
"1593","NB3112",1
"1594","NB3114",1
"1595","NB3116",1
"1596","NB3117",1
"1597","NB3118",2
"1598","NB3119",1
"1599","NB3121",3
"1600","NB3123",1
"1601","NB3128",2
"1602","NB3129",2
"1603","NB3132",1
"1604","NB3137",1
"1605","NB3139",1
"1606","NB3145",4
"1607","NB3146",1
"1608","NB3147",1
"1609","NB3203",4
"1610","NB3204",3
"1611","NB3205",5
"1612","NB3206",2
"1613","NB3207",1
"1614","NB3210",1
"1615","NB3211",1
"1616","NB3212",1
"1617","NB3214",3
"1618","NB3216",3
"1619","NB3218",1
"1620","NB3219",2
"1621","NB3221",2
"1622","NB3222",2
"1623","NB3228",8
"1624","NB3229",1
"1625","NB3232",1
"1626","NB3233",1
"1627","NB3234",2
"1628","NB3235",1
"1629","NB3236",1
"1630","NB3238",1
"1631","NB3241",2
"1632","NB3243",2
"1633","NB3245",1
"1634","NB3246",1
"1635","NB3247",2
"1636","NB3248",1
"1637","NB3250",1
"1638","NB3303",4
"1639","NB3304",4
"1640","NB3305",1
"1641","NB3307",1
"1642","NB3308",5
"1643","NB3310",2
"1644","NB3313",1
"1645","NB3315",1
"1646","NB3316",3
"1647","NB3318",2
"1648","NB3319",5
"1649","NB3322",1
"1650","NB3323",2
"1651","NB3326",1
"1652","NB3327",1
"1653","NB3328",1
"1654","NB3332",1
"1655","NB3333",1
"1656","NB3334",1
"1657","NB3335",1
"1658","NB3340",1
"1659","NB3346",1
"1660","NB3347",2
"1661","NB3350",1
"1662","NB3404",4
"1663","NB3406",5
"1664","NB3407",1
"1665","NB3409",1
"1666","NB3411",1
"1667","NB3412",2
"1668","NB3413",2
"1669","NB3414",1
"1670","NB3415",1
"1671","NB3421",1
"1672","NB3422",1
"1673","NB3424",4
"1674","NB3426",1
"1675","NB3427",2
"1676","NB3435",1
"1677","NB3444",1
"1678","NB3447",1
"1679","NB3448",2
"1680","NB3449",1
"1681","NB3450",4
"1682","NB3505",5
"1683","NB3506",1
"1684","NB3507",1
"1685","NB3508",2
"1686","NB3513",1
"1687","NB3514",2
"1688","NB3515",1
"1689","NB3516",1
"1690","NB3518",1
"1691","NB3519",3
"1692","NB3520",1
"1693","NB3524",2
"1694","NB3525",2
"1695","NB3526",3
"1696","NB3529",1
"1697","NB3532",1
"1698","NB3540",1
"1699","NB3542",1
"1700","NB3545",1
"1701","NB3549",7
"1702","NB3551",3
"1703","NB3552",3
"1704","NB3553",1
"1705","NB3606",1
"1706","NB3607",1
"1707","NB3608",4
"1708","NB3612",4
"1709","NB3613",1
"1710","NB3615",4
"1711","NB3617",2
"1712","NB3618",4
"1713","NB3619",1
"1714","NB3625",2
"1715","NB3626",1
"1716","NB3627",1
"1717","NB3628",1
"1718","NB3629",1
"1719","NB3647",2
"1720","NB3648",2
"1721","NB3650",7
"1722","NB3651",1
"1723","NB3711",5
"1724","NB3712",3
"1725","NB3714",1
"1726","NB3715",4
"1727","NB3716",1
"1728","NB3717",1
"1729","NB3718",2
"1730","NB3719",4
"1731","NB3720",1
"1732","NB3723",1
"1733","NB3724",1
"1734","NB3726",1
"1735","NB3727",2
"1736","NB3730",1
"1737","NB3733",1
"1738","NB3735",2
"1739","NB3736",1
"1740","NB3743",1
"1741","NB3746",2
"1742","NB3747",1
"1743","NB3748",3
"1744","NB3753",2
"1745","NB3754",5
"1746","NB3811",1
"1747","NB3814",1
"1748","NB3815",1
"1749","NB3816",2
"1750","NB3817",1
"1751","NB3818",1
"1752","NB3819",6
"1753","NB3824",2
"1754","NB3825",4
"1755","NB3827",2
"1756","NB3828",2
"1757","NB3829",1
"1758","NB3831",1
"1759","NB3839",1
"1760","NB3843",1
"1761","NB3844",1
"1762","NB3845",4
"1763","NB3853",3
"1764","NB3910",1
"1765","NB3911",1
"1766","NB3914",1
"1767","NB3915",2
"1768","NB3916",1
"1769","NB3918",2
"1770","NB3919",2
"1771","NB3926",5
"1772","NB3929",1
"1773","NB3933",1
"1774","NB3934",1
"1775","NB3942",1
"1776","NB3947",1
"1777","NB3955",1
"1778","NB3956",1
"1779","NB4010",1
"1780","NB4017",1
"1781","NB4025",1
"1782","NB4026",1
"1783","NB4028",1
"1784","NB4029",1
"1785","NB4030",2
"1786","NB4034",1
"1787","NB4041",1
"1788","NB4044",2
"1789","NB4045",1
"1790","NB4054",1
"1791","NB4055",2
"1792","NB4056",2
"1793","NB4057",2
"1794","NB4111",2
"1795","NB4114",1
"1796","NB4115",1
"1797","NB4116",4
"1798","NB4117",5
"1799","NB4118",2
"1800","NB4126",1
"1801","NB4127",1
"1802","NB4129",1
"1803","NB4130",1
"1804","NB4131",1
"1805","NB4133",2
"1806","NB4135",2
"1807","NB4142",1
"1808","NB4147",1
"1809","NB4151",1
"1810","NB4152",1
"1811","NB4229",1
"1812","NB4233",3
"1813","NB4234",1
"1814","NB4235",2
"1815","NB4236",1
"1816","NB4238",1
"1817","NB4245",1
"1818","NB4249",1
"1819","NB4254",2
"1820","NB4332",2
"1821","NB4333",1
"1822","NB4334",9
"1823","NB4336",7
"1824","NB4338",1
"1825","NB4340",1
"1826","NB4341",1
"1827","NB4344",1
"1828","NB4355",1
"1829","NB4356",1
"1830","NB4357",1
"1831","NB4358",3
"1832","NB4359",1
"1833","NB4434",4
"1834","NB4435",3
"1835","NB4438",1
"1836","NB4441",3
"1837","NB4443",2
"1838","NB4447",1
"1839","NB4449",1
"1840","NB4450",1
"1841","NB4452",1
"1842","NB4459",1
"1843","NB4532",1
"1844","NB4535",4
"1845","NB4536",2
"1846","NB4538",6
"1847","NB4542",1
"1848","NB4545",2
"1849","NB4547",4
"1850","NB4549",1
"1851","NB4558",1
"1852","NB4631",1
"1853","NB4632",4
"1854","NB4635",1
"1855","NB4638",1
"1856","NB4639",12
"1857","NB4640",1
"1858","NB4643",1
"1859","NB4653",1
"1860","NB4658",4
"1861","NB4660",2
"1862","NB4739",1
"1863","NB4741",1
"1864","NB4747",1
"1865","NB4751",1
"1866","NB4756",1
"1867","NB4761",1
"1868","NB4841",16
"1869","NB4842",1
"1870","NB4843",1
"1871","NB4844",2
"1872","NB4854",1
"1873","NB4861",1
"1874","NB4862",3
"1875","NB4929",1
"1876","NB4930",1
"1877","NB4931",1
"1878","NB4932",4
"1879","NB4941",4
"1880","NB4942",1
"1881","NB4943",1
"1882","NB4944",1
"1883","NB4945",3
"1884","NB4948",1
"1885","NB4949",1
"1886","NB4950",2
"1887","NB4952",1
"1888","NB4956",2
"1889","NB4959",1
"1890","NB4960",1
"1891","NB4962",1
"1892","NB5032",1
"1893","NB5045",1
"1894","NB5047",1
"1895","NB5052",1
"1896","NB5053",1
"1897","NB5054",1
"1898","NB5059",1
"1899","NB5061",6
"1900","NB5063",2
"1901","NB5130",1
"1902","NB5131",1
"1903","NB5132",1
"1904","NB5133",1
"1905","NB5134",2
"1906","NB5143",1
"1907","NB5144",1
"1908","NB5147",2
"1909","NB5148",1
"1910","NB5150",2
"1911","NB5151",1
"1912","NB5157",1
"1913","NB5159",1
"1914","NB5161",3
"1915","NB5162",5
"1916","NB5164",5
"1917","NB5230",2
"1918","NB5231",3
"1919","NB5232",2
"1920","NB5233",4
"1921","NB5244",2
"1922","NB5248",1
"1923","NB5249",1
"1924","NB5251",1
"1925","NB5254",1
"1926","NB5257",1
"1927","NB5259",1
"1928","NB5261",3
"1929","NB5262",3
"1930","NB5265",1
"1931","NB5333",3
"1932","NB5334",1
"1933","NB5335",1
"1934","NB5346",1
"1935","NB5347",7
"1936","NB5348",1
"1937","NB5349",4
"1938","NB5350",1
"1939","NB5352",1
"1940","NB5354",1
"1941","NB5356",1
"1942","NB5361",3
"1943","NB5362",3
"1944","NB5363",1
"1945","NB5364",3
"1946","NB5365",1
"1947","NB5432",1
"1948","NB5433",3
"1949","NB5434",2
"1950","NB5436",2
"1951","NB5446",2
"1952","NB5447",1
"1953","NB5448",1
"1954","NB5454",1
"1955","NB5461",4
"1956","NB5462",2
"1957","NB5463",1
"1958","NB5533",1
"1959","NB5534",1
"1960","NB5535",2
"1961","NB5536",1
"1962","NB5537",1
"1963","NB5554",4
"1964","NB5556",1
"1965","NB5558",1
"1966","NB5560",1
"1967","NB5561",1
"1968","NB5636",1
"1969","NB5637",3
"1970","NB5657",1
"1971","NB9716",1
"1972","NB9815",5
"1973","NB9916",2
"1974","NC0013",4
"1975","NC0014",3
"1976","NC0109",1
"1977","NC0112",1
"1978","NC0113",4
"1979","NC0131",1
"1980","NC0133",1
"1981","NC0207",2
"1982","NC0208",1
"1983","NC0210",1
"1984","NC0211",1
"1985","NC0212",1
"1986","NC0230",1
"1987","NC0233",1
"1988","NC0310",1
"1989","NC0328",1
"1990","NC0330",3
"1991","NC0331",1
"1992","NC0332",1
"1993","NC0333",1
"1994","NC0405",1
"1995","NC0410",1
"1996","NC0411",1
"1997","NC0413",1
"1998","NC0427",2
"1999","NC0428",1
"2000","NC0429",1
"2001","NC0432",1
"2002","NC0506",1
"2003","NC0526",2
"2004","NC0530",2
"2005","NC0531",1
"2006","NC0603",3
"2007","NC0604",1
"2008","NC0614",1
"2009","NC0615",1
"2010","NC0631",1
"2011","NC0709",2
"2012","NC0710",2
"2013","NC0712",3
"2014","NC0713",6
"2015","NC0716",2
"2016","NC0717",1
"2017","NC0719",1
"2018","NC0721",1
"2019","NC0724",1
"2020","NC0726",1
"2021","NC0727",1
"2022","NC0728",1
"2023","NC0729",1
"2024","NC0731",1
"2025","NC0802",1
"2026","NC0814",2
"2027","NC0816",2
"2028","NC0821",1
"2029","NC0906",1
"2030","NC0908",1
"2031","NC0919",3
"2032","NC0920",1
"2033","NC0922",2
"2034","NC0924",1
"2035","NC0927",1
"2036","NC0929",1
"2037","NC1003",1
"2038","NC1025",3
"2039","NC1026",1
"2040","NC1028",1
"2041","NC1033",7
"2042","NC1100",3
"2043","NC1101",1
"2044","NC1111",1
"2045","NC1114",1
"2046","NC1116",1
"2047","NC1118",1
"2048","NC1120",3
"2049","NC1121",1
"2050","NC1123",1
"2051","NC1125",1
"2052","NC1126",1
"2053","NC1129",1
"2054","NC1133",1
"2055","NC1200",3
"2056","NC1201",1
"2057","NC1203",1
"2058","NC1204",1
"2059","NC1211",1
"2060","NC1212",1
"2061","NC1213",1
"2062","NC1217",2
"2063","NC1218",1
"2064","NC1220",1
"2065","NC1221",3
"2066","NC1223",1
"2067","NC1224",5
"2068","NC1226",1
"2069","NC1227",1
"2070","NC1229",1
"2071","NC1232",1
"2072","NC1301",2
"2073","NC1306",1
"2074","NC1311",1
"2075","NC1313",1
"2076","NC1324",2
"2077","NC1325",1
"2078","NC1326",2
"2079","NC1327",1
"2080","NC1329",1
"2081","NC1401",2
"2082","NC1402",2
"2083","NC1404",1
"2084","NC1405",1
"2085","NC1410",1
"2086","NC1411",2
"2087","NC1414",1
"2088","NC1416",2
"2089","NC1419",1
"2090","NC1420",1
"2091","NC1425",1
"2092","NC1426",1
"2093","NC1431",1
"2094","NC1500",1
"2095","NC1501",3
"2096","NC1503",1
"2097","NC1504",2
"2098","NC1514",2
"2099","NC1515",1
"2100","NC1520",2
"2101","NC1521",2
"2102","NC1524",1
"2103","NC1526",1
"2104","NC1528",1
"2105","NC1531",3
"2106","NC1533",1
"2107","NC1543",1
"2108","NC1544",5
"2109","NC1546",3
"2110","NC1547",1
"2111","NC1602",1
"2112","NC1604",3
"2113","NC1605",1
"2114","NC1606",1
"2115","NC1607",1
"2116","NC1610",1
"2117","NC1613",1
"2118","NC1614",1
"2119","NC1616",3
"2120","NC1619",1
"2121","NC1626",2
"2122","NC1627",2
"2123","NC1628",1
"2124","NC1631",1
"2125","NC1633",1
"2126","NC1641",1
"2127","NC1644",1
"2128","NC1700",1
"2129","NC1702",1
"2130","NC1703",1
"2131","NC1705",2
"2132","NC1709",1
"2133","NC1712",1
"2134","NC1713",2
"2135","NC1715",1
"2136","NC1718",1
"2137","NC1719",6
"2138","NC1721",1
"2139","NC1724",1
"2140","NC1726",1
"2141","NC1727",2
"2142","NC1733",1
"2143","NC1736",1
"2144","NC1738",1
"2145","NC1741",1
"2146","NC1745",1
"2147","NC1747",1
"2148","NC1749",1
"2149","NC1801",1
"2150","NC1803",2
"2151","NC1805",3
"2152","NC1808",1
"2153","NC1813",1
"2154","NC1815",4
"2155","NC1817",2
"2156","NC1818",2
"2157","NC1820",1
"2158","NC1822",1
"2159","NC1828",3
"2160","NC1829",2
"2161","NC1842",1
"2162","NC1847",2
"2163","NC1859",1
"2164","NC1860",3
"2165","NC1904",1
"2166","NC1910",1
"2167","NC1912",2
"2168","NC1914",3
"2169","NC1919",1
"2170","NC1921",2
"2171","NC1922",1
"2172","NC1924",1
"2173","NC1925",3
"2174","NC1926",1
"2175","NC1932",1
"2176","NC1937",1
"2177","NC1939",1
"2178","NC1942",1
"2179","NC1943",1
"2180","NC1946",1
"2181","NC1947",2
"2182","NC1948",1
"2183","NC1964",1
"2184","NC2002",2
"2185","NC2005",1
"2186","NC2010",7
"2187","NC2012",1
"2188","NC2014",4
"2189","NC2016",2
"2190","NC2019",2
"2191","NC2020",2
"2192","NC2021",3
"2193","NC2022",1
"2194","NC2024",1
"2195","NC2025",2
"2196","NC2032",1
"2197","NC2039",1
"2198","NC2044",1
"2199","NC2045",1
"2200","NC2046",2
"2201","NC2047",1
"2202","NC2054",1
"2203","NC2058",3
"2204","NC2060",1
"2205","NC2063",1
"2206","NC2102",1
"2207","NC2109",1
"2208","NC2110",2
"2209","NC2113",1
"2210","NC2115",2
"2211","NC2116",1
"2212","NC2118",1
"2213","NC2120",1
"2214","NC2128",1
"2215","NC2131",2
"2216","NC2132",1
"2217","NC2136",4
"2218","NC2141",1
"2219","NC2142",2
"2220","NC2151",1
"2221","NC2153",1
"2222","NC2159",1
"2223","NC2204",1
"2224","NC2206",1
"2225","NC2212",1
"2226","NC2217",1
"2227","NC2220",1
"2228","NC2221",1
"2229","NC2222",1
"2230","NC2223",1
"2231","NC2230",1
"2232","NC2231",1
"2233","NC2232",2
"2234","NC2235",1
"2235","NC2236",1
"2236","NC2237",2
"2237","NC2240",1
"2238","NC2244",2
"2239","NC2246",2
"2240","NC2251",2
"2241","NC2252",1
"2242","NC2255",1
"2243","NC2256",3
"2244","NC2265",1
"2245","NC2301",2
"2246","NC2312",1
"2247","NC2316",1
"2248","NC2319",2
"2249","NC2320",1
"2250","NC2323",3
"2251","NC2327",1
"2252","NC2328",1
"2253","NC2329",1
"2254","NC2331",4
"2255","NC2332",1
"2256","NC2337",3
"2257","NC2338",5
"2258","NC2339",1
"2259","NC2340",1
"2260","NC2341",2
"2261","NC2343",1
"2262","NC2347",1
"2263","NC2350",1
"2264","NC2351",2
"2265","NC2352",1
"2266","NC2356",1
"2267","NC2366",1
"2268","NC2400",1
"2269","NC2401",1
"2270","NC2404",1
"2271","NC2409",2
"2272","NC2411",4
"2273","NC2412",1
"2274","NC2413",2
"2275","NC2415",2
"2276","NC2416",1
"2277","NC2417",1
"2278","NC2418",2
"2279","NC2419",4
"2280","NC2420",4
"2281","NC2421",7
"2282","NC2423",1
"2283","NC2424",1
"2284","NC2428",2
"2285","NC2433",1
"2286","NC2437",1
"2287","NC2438",2
"2288","NC2439",1
"2289","NC2442",1
"2290","NC2444",1
"2291","NC2446",2
"2292","NC2447",1
"2293","NC2451",1
"2294","NC2455",2
"2295","NC2458",1
"2296","NC2461",2
"2297","NC2500",1
"2298","NC2517",2
"2299","NC2519",1
"2300","NC2521",1
"2301","NC2524",1
"2302","NC2527",1
"2303","NC2528",1
"2304","NC2534",2
"2305","NC2537",1
"2306","NC2539",1
"2307","NC2541",1
"2308","NC2542",1
"2309","NC2543",3
"2310","NC2545",2
"2311","NC2546",2
"2312","NC2552",1
"2313","NC2554",1
"2314","NC2556",1
"2315","NC2560",1
"2316","NC2561",1
"2317","NC2564",1
"2318","NC2571",1
"2319","NC2603",1
"2320","NC2606",1
"2321","NC2607",3
"2322","NC2610",1
"2323","NC2620",1
"2324","NC2621",1
"2325","NC2625",1
"2326","NC2636",2
"2327","NC2640",2
"2328","NC2644",2
"2329","NC2645",1
"2330","NC2646",1
"2331","NC2647",1
"2332","NC2649",2
"2333","NC2653",1
"2334","NC2656",1
"2335","NC2659",1
"2336","NC2660",1
"2337","NC2664",1
"2338","NC2672",1
"2339","NC2711",1
"2340","NC2713",2
"2341","NC2720",1
"2342","NC2723",1
"2343","NC2727",5
"2344","NC2728",2
"2345","NC2729",1
"2346","NC2730",1
"2347","NC2735",1
"2348","NC2736",3
"2349","NC2743",1
"2350","NC2744",1
"2351","NC2749",2
"2352","NC2754",1
"2353","NC2755",2
"2354","NC2758",1
"2355","NC2760",3
"2356","NC2762",1
"2357","NC2800",1
"2358","NC2804",4
"2359","NC2806",1
"2360","NC2808",1
"2361","NC2809",1
"2362","NC2812",1
"2363","NC2813",1
"2364","NC2817",1
"2365","NC2819",3
"2366","NC2822",1
"2367","NC2825",1
"2368","NC2826",2
"2369","NC2827",3
"2370","NC2828",5
"2371","NC2833",1
"2372","NC2836",1
"2373","NC2837",1
"2374","NC2839",3
"2375","NC2846",2
"2376","NC2850",2
"2377","NC2852",2
"2378","NC2860",4
"2379","NC2867",1
"2380","NC2870",1
"2381","NC2871",1
"2382","NC2903",1
"2383","NC2906",2
"2384","NC2908",1
"2385","NC2911",1
"2386","NC2912",1
"2387","NC2921",1
"2388","NC2922",1
"2389","NC2926",3
"2390","NC2927",1
"2391","NC2928",2
"2392","NC2931",3
"2393","NC2932",1
"2394","NC2933",1
"2395","NC2934",1
"2396","NC2939",4
"2397","NC2940",3
"2398","NC2941",2
"2399","NC2945",1
"2400","NC2946",1
"2401","NC2948",2
"2402","NC2955",1
"2403","NC2959",1
"2404","NC2960",1
"2405","NC2963",1
"2406","NC2966",1
"2407","NC2968",1
"2408","NC2970",1
"2409","NC2972",3
"2410","NC3002",1
"2411","NC3004",1
"2412","NC3006",2
"2413","NC3015",3
"2414","NC3017",3
"2415","NC3020",3
"2416","NC3021",5
"2417","NC3022",4
"2418","NC3025",1
"2419","NC3027",3
"2420","NC3028",1
"2421","NC3030",1
"2422","NC3032",1
"2423","NC3042",4
